time_sec,a,b,s1,s2,s3,ds1,ds2,ds3,w1,w2,w3,i1,i2,i3,lookahead1,lookahead2,x,y,vx,vy
85.196,,,,,,,,,,,,,,,,,,,,
85.197,,,,,,,,,,,,,,,,,,,,
85.198,,,,,,,,,,,,,,,,,,,,
85.587,0.011,21.217,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,23.817,20.317,3.183,-21.217,-0.010,0.871
85.588,,,,,,,,,,,,,,,,,,,,
85.590,,,,,,,,,,,,,,,,,,,,
85.591,,,,,,,,,,,,,,,,,,,,
85.595,0.011,21.217,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,23.817,20.317,3.183,-21.217,-0.010,0.871
85.598,,,,,,,,,,,,,,,,,,,,
85.599,,,,,,,,,,,,,,,,,,,,
85.603,,,,,,,,,,,,,,,,,,,,
85.986,0.022,20.894,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,23.494,19.994,3.177,-20.894,-0.019,0.850
85.989,,,,,,,,,,,,,,,,,,,,
85.993,,,,,,,,,,,,,,,,,,,,
85.998,,,,,,,,,,,,,,,,,,,,
86.006,0.022,20.894,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,23.494,19.994,3.177,-20.894,-0.019,0.850
86.007,,,,,,,,,,,,,,,,,,,,
86.009,,,,,,,,,,,,,,,,,,,,
86.010,,,,,,,,,,,,,,,,,,,,
86.380,0.044,20.571,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,23.171,19.671,3.175,-20.571,-0.035,0.803
86.381,,,,,,,,,,,,,,,,,,,,
86.390,,,,,,,,,,,,,,,,,,,,
86.391,,,,,,,,,,,,,,,,,,,,
86.399,0.044,20.571,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,23.171,19.671,3.175,-20.571,-0.035,0.803
86.401,,,,,,,,,,,,,,,,,,,,
86.403,,,,,,,,,,,,,,,,,,,,
86.405,,,,,,,,,,,,,,,,,,,,
86.787,0.050,20.256,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,22.856,19.356,3.159,-20.256,-0.041,0.812
86.789,,,,,,,,,,,,,,,,,,,,
86.790,,,,,,,,,,,,,,,,,,,,
86.792,,,,,,,,,,,,,,,,,,,,
86.797,0.050,20.256,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,22.856,19.356,3.159,-20.256,-0.041,0.812
86.799,,,,,,,,,,,,,,,,,,,,
86.800,,,,,,,,,,,,,,,,,,,,
86.801,,,,,,,,,,,,,,,,,,,,
87.186,0.006,19.935,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,22.535,19.035,3.158,-19.935,-0.005,0.773
87.187,,,,,,,,,,,,,,,,,,,,
87.188,,,,,,,,,,,,,,,,,,,,
87.191,,,,,,,,,,,,,,,,,,,,
87.196,0.006,19.935,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,22.535,19.035,3.158,-19.935,-0.005,0.773
87.198,,,,,,,,,,,,,,,,,,,,
87.201,,,,,,,,,,,,,,,,,,,,
87.204,,,,,,,,,,,,,,,,,,,,
87.586,0.011,19.629,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,22.229,18.729,3.144,-19.629,-0.009,0.783
87.587,,,,,,,,,,,,,,,,,,,,
87.589,,,,,,,,,,,,,,,,,,,,
87.590,,,,,,,,,,,,,,,,,,,,
87.595,0.011,19.629,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,22.229,18.729,3.144,-19.629,-0.009,0.783
87.598,,,,,,,,,,,,,,,,,,,,
87.600,,,,,,,,,,,,,,,,,,,,
87.601,,,,,,,,,,,,,,,,,,,,
87.988,0.019,19.325,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,21.925,18.425,3.138,-19.325,-0.015,0.797
87.991,,,,,,,,,,,,,,,,,,,,
87.995,,,,,,,,,,,,,,,,,,,,
87.998,,,,,,,,,,,,,,,,,,,,
88.007,0.019,19.325,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,21.925,18.425,3.138,-19.325,-0.015,0.797
88.008,,,,,,,,,,,,,,,,,,,,
88.012,,,,,,,,,,,,,,,,,,,,
88.014,,,,,,,,,,,,,,,,,,,,
88.381,0.061,19.013,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,21.613,18.113,3.130,-19.013,-0.048,0.787
88.388,,,,,,,,,,,,,,,,,,,,
88.390,,,,,,,,,,,,,,,,,,,,
88.395,,,,,,,,,,,,,,,,,,,,
88.398,0.061,19.013,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,21.613,18.113,3.130,-19.013,-0.048,0.787
88.400,,,,,,,,,,,,,,,,,,,,
88.403,,,,,,,,,,,,,,,,,,,,
88.405,,,,,,,,,,,,,,,,,,,,
88.781,0.030,18.694,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,21.294,17.794,3.120,-18.694,-0.024,0.787
88.783,,,,,,,,,,,,,,,,,,,,
88.784,,,,,,,,,,,,,,,,,,,,
88.786,,,,,,,,,,,,,,,,,,,,
88.791,0.030,18.694,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,21.294,17.794,3.120,-18.694,-0.024,0.787
88.793,,,,,,,,,,,,,,,,,,,,
88.796,,,,,,,,,,,,,,,,,,,,
88.798,,,,,,,,,,,,,,,,,,,,
89.186,0.040,18.373,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,20.973,17.473,3.117,-18.373,-0.031,0.769
89.190,,,,,,,,,,,,,,,,,,,,
89.193,,,,,,,,,,,,,,,,,,,,
89.197,,,,,,,,,,,,,,,,,,,,
89.202,0.040,18.373,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,20.973,17.473,3.117,-18.373,-0.031,0.769
89.203,,,,,,,,,,,,,,,,,,,,
89.205,,,,,,,,,,,,,,,,,,,,
89.207,,,,,,,,,,,,,,,,,,,,
89.587,0.046,18.065,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,20.665,17.165,3.107,-18.065,-0.035,0.765
89.590,,,,,,,,,,,,,,,,,,,,
89.593,,,,,,,,,,,,,,,,,,,,
89.595,,,,,,,,,,,,,,,,,,,,
89.601,0.046,18.065,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,20.665,17.165,3.107,-18.065,-0.035,0.765
89.603,,,,,,,,,,,,,,,,,,,,
89.606,,,,,,,,,,,,,,,,,,,,
89.607,,,,,,,,,,,,,,,,,,,,
89.985,0.028,17.754,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,20.354,16.854,3.098,-17.754,-0.022,0.794
89.991,,,,,,,,,,,,,,,,,,,,
89.993,,,,,,,,,,,,,,,,,,,,
89.996,,,,,,,,,,,,,,,,,,,,
90.002,0.028,17.754,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,20.354,16.854,3.098,-17.754,-0.022,0.794
90.003,,,,,,,,,,,,,,,,,,,,
90.005,,,,,,,,,,,,,,,,,,,,
90.006,,,,,,,,,,,,,,,,,,,,
90.381,0.058,17.434,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,20.035,16.535,3.093,-17.434,-0.047,0.804
90.383,,,,,,,,,,,,,,,,,,,,
90.384,,,,,,,,,,,,,,,,,,,,
90.386,,,,,,,,,,,,,,,,,,,,
90.391,0.058,17.434,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,20.035,16.535,3.093,-17.434,-0.047,0.804
90.392,,,,,,,,,,,,,,,,,,,,
90.396,,,,,,,,,,,,,,,,,,,,
90.397,,,,,,,,,,,,,,,,,,,,
90.784,0.023,17.121,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,19.721,16.221,3.086,-17.121,-0.019,0.825
90.785,,,,,,,,,,,,,,,,,,,,
90.787,,,,,,,,,,,,,,,,,,,,
90.789,,,,,,,,,,,,,,,,,,,,
90.795,0.023,17.121,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,19.721,16.221,3.086,-17.121,-0.019,0.825
90.798,,,,,,,,,,,,,,,,,,,,
90.806,,,,,,,,,,,,,,,,,,,,
90.808,,,,,,,,,,,,,,,,,,,,
91.186,0.054,16.802,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,19.402,15.902,3.079,-16.802,-0.043,0.793
91.189,,,,,,,,,,,,,,,,,,,,
91.191,,,,,,,,,,,,,,,,,,,,
91.196,,,,,,,,,,,,,,,,,,,,
91.206,0.054,16.802,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,19.402,15.902,3.079,-16.802,-0.043,0.793
91.208,,,,,,,,,,,,,,,,,,,,
91.211,,,,,,,,,,,,,,,,,,,,
91.218,,,,,,,,,,,,,,,,,,,,
91.584,0.028,16.491,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,19.091,15.591,3.068,-16.491,-0.022,0.790
91.586,,,,,,,,,,,,,,,,,,,,
91.589,,,,,,,,,,,,,,,,,,,,
91.590,,,,,,,,,,,,,,,,,,,,
91.596,0.028,16.491,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,19.091,15.591,3.068,-16.491,-0.022,0.790
91.599,,,,,,,,,,,,,,,,,,,,
91.603,,,,,,,,,,,,,,,,,,,,
91.605,,,,,,,,,,,,,,,,,,,,
91.986,0.031,16.169,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,18.769,15.269,3.058,-16.169,-0.025,0.801
91.990,,,,,,,,,,,,,,,,,,,,
91.991,,,,,,,,,,,,,,,,,,,,
91.993,,,,,,,,,,,,,,,,,,,,
92.000,0.031,16.169,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,18.769,15.269,3.058,-16.169,-0.025,0.801
92.003,,,,,,,,,,,,,,,,,,,,
92.006,,,,,,,,,,,,,,,,,,,,
92.007,,,,,,,,,,,,,,,,,,,,
92.380,-0.007,15.859,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,18.459,14.959,3.050,-15.859,0.005,0.755
92.382,,,,,,,,,,,,,,,,,,,,
92.383,,,,,,,,,,,,,,,,,,,,
92.385,,,,,,,,,,,,,,,,,,,,
92.389,-0.007,15.859,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,18.459,14.959,3.050,-15.859,0.005,0.755
92.392,,,,,,,,,,,,,,,,,,,,
92.400,,,,,,,,,,,,,,,,,,,,
92.401,,,,,,,,,,,,,,,,,,,,
92.782,0.010,15.559,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,18.159,14.659,3.048,-15.559,-0.008,0.785
92.783,,,,,,,,,,,,,,,,,,,,
92.785,,,,,,,,,,,,,,,,,,,,
92.787,,,,,,,,,,,,,,,,,,,,
92.791,0.010,15.559,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,18.159,14.659,3.048,-15.559,-0.008,0.785
92.794,,,,,,,,,,,,,,,,,,,,
92.795,,,,,,,,,,,,,,,,,,,,
92.798,,,,,,,,,,,,,,,,,,,,
93.186,0.049,15.246,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,17.846,14.346,3.042,-15.246,-0.040,0.810
93.188,,,,,,,,,,,,,,,,,,,,
93.190,,,,,,,,,,,,,,,,,,,,
93.192,,,,,,,,,,,,,,,,,,,,
93.203,0.049,15.246,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,17.846,14.346,3.042,-15.246,-0.040,0.810
93.205,,,,,,,,,,,,,,,,,,,,
93.206,,,,,,,,,,,,,,,,,,,,
93.208,,,,,,,,,,,,,,,,,,,,
93.585,0.032,14.937,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,17.537,14.037,3.027,-14.937,-0.026,0.808
93.587,,,,,,,,,,,,,,,,,,,,
93.590,,,,,,,,,,,,,,,,,,,,
93.591,,,,,,,,,,,,,,,,,,,,
93.605,0.032,14.937,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,17.537,14.037,3.027,-14.937,-0.026,0.808
93.607,,,,,,,,,,,,,,,,,,,,
93.608,,,,,,,,,,,,,,,,,,,,
93.610,,,,,,,,,,,,,,,,,,,,
93.987,0.044,14.616,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,17.215,13.716,3.021,-14.616,-0.035,0.787
93.989,,,,,,,,,,,,,,,,,,,,
93.992,,,,,,,,,,,,,,,,,,,,
93.993,,,,,,,,,,,,,,,,,,,,
93.999,0.044,14.616,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,17.215,13.716,3.021,-14.616,-0.035,0.787
94.003,,,,,,,,,,,,,,,,,,,,
94.005,,,,,,,,,,,,,,,,,,,,
94.008,,,,,,,,,,,,,,,,,,,,
94.381,0.025,14.299,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,16.899,13.399,3.019,-14.299,-0.020,0.799
94.382,,,,,,,,,,,,,,,,,,,,
94.383,,,,,,,,,,,,,,,,,,,,
94.384,,,,,,,,,,,,,,,,,,,,
94.388,0.025,14.299,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,16.899,13.399,3.019,-14.299,-0.020,0.799
94.390,,,,,,,,,,,,,,,,,,,,
94.392,,,,,,,,,,,,,,,,,,,,
94.394,,,,,,,,,,,,,,,,,,,,
94.780,0.037,13.980,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,16.580,13.080,3.014,-13.980,-0.032,0.857
94.783,,,,,,,,,,,,,,,,,,,,
94.785,,,,,,,,,,,,,,,,,,,,
94.786,,,,,,,,,,,,,,,,,,,,
94.791,0.037,13.980,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,16.580,13.080,3.014,-13.980,-0.032,0.857
94.794,,,,,,,,,,,,,,,,,,,,
94.796,,,,,,,,,,,,,,,,,,,,
94.798,,,,,,,,,,,,,,,,,,,,
95.186,0.025,13.655,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,16.255,12.755,3.011,-13.655,-0.020,0.803
95.188,,,,,,,,,,,,,,,,,,,,
95.189,,,,,,,,,,,,,,,,,,,,
95.191,,,,,,,,,,,,,,,,,,,,
95.195,0.025,13.655,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,16.255,12.755,3.011,-13.655,-0.020,0.803
95.197,,,,,,,,,,,,,,,,,,,,
95.198,,,,,,,,,,,,,,,,,,,,
95.199,,,,,,,,,,,,,,,,,,,,
95.584,0.040,13.336,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,15.936,12.436,3.005,-13.336,-0.031,0.775
95.586,,,,,,,,,,,,,,,,,,,,
95.587,,,,,,,,,,,,,,,,,,,,
95.589,,,,,,,,,,,,,,,,,,,,
95.594,0.040,13.336,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,15.936,12.436,3.005,-13.336,-0.031,0.775
95.596,,,,,,,,,,,,,,,,,,,,
95.597,,,,,,,,,,,,,,,,,,,,
95.599,,,,,,,,,,,,,,,,,,,,
95.986,0.005,13.021,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,15.621,12.121,2.996,-13.021,-0.004,0.746
95.994,,,,,,,,,,,,,,,,,,,,
95.995,,,,,,,,,,,,,,,,,,,,
95.997,,,,,,,,,,,,,,,,,,,,
96.001,0.005,13.021,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",9.144,3.048,3.048,2,0,0,15.621,12.121,2.996,-13.021,-0.004,0.746
96.003,,,,,,,,,,,,,,,,,,,,
96.005,,,,,,,,,,,,,,,,,,,,
96.006,,,,,,,,,,,,,,,,,,,,
