time_sec,command,y,vx,vy,pdo_position_mm_22,pdo_speed_mms_22,pdo_position_mm_24,pdo_speed_mms_24,pdo_position_mm_26,pdo_speed_mms_26
37.208,PDO_FEEDBACK_22,-0.005200000000000038,-0.006,-0.012,100.2,0.0,0.0,0.0,100.5,0.0
37.390,PDO_FEEDBACK_26,-0.003400000000000014,-0.002,0.006,100.2,0.0,0.0,0.0,100.5,0.0
37.423,PDO_FEEDBACK_24,-0.003400000000000014,-0.002,0.006,100.2,0.0,0.0,0.0,100.5,0.0
37.478,PDO_FEEDBACK_22,-0.003400000000000014,-0.002,0.006,100.2,0.0,0.0,0.0,100.5,0.0
37.601,PDO_FEEDBACK_26,-0.003400000000000014,-0.002,0.006,100.2,0.0,0.0,0.0,100.5,0.0
37.659,PDO_FEEDBACK_24,-0.003400000000000014,-0.002,0.006,100.2,0.0,0.0,0.0,100.5,0.0
37.723,PDO_FEEDBACK_22,-0.003400000000000014,-0.019,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
37.853,PDO_FEEDBACK_26,-0.0040999999999999925,-0.019,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
37.904,PDO_FEEDBACK_24,-0.0040999999999999925,-0.019,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
37.960,PDO_FEEDBACK_22,-0.0040999999999999925,-0.019,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
38.100,PDO_FEEDBACK_26,-0.0040999999999999925,-0.019,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
38.157,PDO_FEEDBACK_24,-0.0020000000000000018,0.021,0.007,100.2,0.0,0.0,0.0,100.5,0.0
38.210,PDO_FEEDBACK_22,-0.0020000000000000018,0.021,0.007,100.2,0.0,0.0,0.0,100.5,0.0
38.351,PDO_FEEDBACK_26,-0.0020000000000000018,0.021,0.007,100.2,0.0,0.0,0.0,100.5,0.0
38.410,PDO_FEEDBACK_24,-0.0020000000000000018,0.021,0.007,100.2,0.0,0.0,0.0,100.5,0.0
38.459,PDO_FEEDBACK_22,-0.0020000000000000018,0.021,0.007,100.2,0.0,0.0,0.0,100.5,0.0
38.600,PDO_FEEDBACK_26,-0.004500000000000004,-0.006,-0.013000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
38.652,PDO_FEEDBACK_24,-0.004500000000000004,-0.006,-0.013000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
38.714,PDO_FEEDBACK_22,-0.004500000000000004,-0.006,-0.013000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
38.849,PDO_FEEDBACK_26,-0.004500000000000004,-0.006,-0.013000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
38.902,PDO_FEEDBACK_24,-0.004500000000000004,-0.006,-0.013000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
38.959,PDO_FEEDBACK_22,-0.0028000000000000247,-0.016,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
39.099,PDO_FEEDBACK_26,-0.0028000000000000247,-0.016,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
39.153,PDO_FEEDBACK_24,-0.0028000000000000247,-0.016,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
39.210,PDO_FEEDBACK_22,-0.0028000000000000247,-0.016,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
39.349,PDO_FEEDBACK_26,-0.004400000000000015,-0.008,-0.004,100.2,0.0,0.0,0.0,100.5,0.0
39.402,PDO_FEEDBACK_24,-0.004400000000000015,-0.008,-0.004,100.2,0.0,0.0,0.0,100.5,0.0
39.459,PDO_FEEDBACK_22,-0.004400000000000015,-0.008,-0.004,100.2,0.0,0.0,0.0,100.5,0.0
39.600,PDO_FEEDBACK_26,-0.004400000000000015,-0.008,-0.004,100.2,0.0,0.0,0.0,100.5,0.0
39.652,PDO_FEEDBACK_24,-0.004400000000000015,-0.008,-0.004,100.2,0.0,0.0,0.0,100.5,0.0
39.708,PDO_FEEDBACK_22,-0.004400000000000015,-0.008,-0.004,100.2,0.0,0.0,0.0,100.5,0.0
39.858,PDO_FEEDBACK_26,-0.005400000000000016,0.0,-0.025,100.2,0.0,0.0,0.0,100.5,0.0
39.902,PDO_FEEDBACK_24,-0.005400000000000016,0.0,-0.025,100.2,0.0,0.0,0.0,100.5,0.0
39.957,PDO_FEEDBACK_22,-0.005400000000000016,0.0,-0.025,100.2,0.0,0.0,0.0,100.5,0.0
40.099,PDO_FEEDBACK_26,-0.005400000000000016,0.0,-0.025,100.2,0.0,0.0,0.0,100.5,0.0
40.153,PDO_FEEDBACK_24,-0.006800000000000028,0.004,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
40.207,PDO_FEEDBACK_22,-0.006800000000000028,0.004,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
40.349,PDO_FEEDBACK_26,-0.006800000000000028,0.004,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
40.402,PDO_FEEDBACK_24,-0.006800000000000028,0.004,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
40.462,PDO_FEEDBACK_22,-0.006800000000000028,0.004,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
40.602,PDO_FEEDBACK_26,-0.006099999999999994,0.014,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
40.656,PDO_FEEDBACK_24,-0.006099999999999994,0.014,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
40.708,PDO_FEEDBACK_22,-0.006099999999999994,0.014,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
40.849,PDO_FEEDBACK_26,-0.006099999999999994,0.014,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
40.902,PDO_FEEDBACK_24,-0.006099999999999994,0.014,-0.008,100.2,0.0,0.0,0.0,100.5,0.0
40.967,PDO_FEEDBACK_22,-0.0030999999999999917,-0.007,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
41.099,PDO_FEEDBACK_26,-0.0030999999999999917,-0.007,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
41.152,PDO_FEEDBACK_24,-0.0030999999999999917,-0.007,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
41.208,PDO_FEEDBACK_22,-0.0030999999999999917,-0.007,-0.009000000000000001,100.2,0.0,0.0,0.0,100.5,0.0
41.350,PDO_FEEDBACK_26,-0.004200000000000037,0.009000000000000001,-0.018000000000000002,100.2,0.0,0.0,0.0,100.5,0.0
41.401,PDO_FEEDBACK_24,-0.004200000000000037,0.009000000000000001,-0.018000000000000002,100.2,0.0,0.0,0.0,100.5,0.0
41.476,PDO_FEEDBACK_22,-0.004200000000000037,0.009000000000000001,-0.018000000000000002,100.2,0.0,0.0,0.0,100.5,0.0
41.601,PDO_FEEDBACK_26,-0.004200000000000037,0.009000000000000001,-0.018000000000000002,100.2,0.0,0.0,0.0,100.5,0.0
41.656,PDO_FEEDBACK_24,-0.004200000000000037,0.009000000000000001,-0.018000000000000002,100.2,0.0,0.0,0.0,100.5,0.0
41.709,PDO_FEEDBACK_22,-0.004200000000000037,0.009000000000000001,-0.018000000000000002,100.2,0.0,0.0,0.0,100.5,0.0
41.848,PDO_FEEDBACK_26,-0.0050000000000000044,-0.015,0.006,100.2,0.0,0.0,0.0,100.5,0.0
41.904,PDO_FEEDBACK_24,-0.0050000000000000044,-0.015,0.006,100.2,0.0,0.0,0.0,100.5,0.0
41.957,PDO_FEEDBACK_22,-0.0050000000000000044,-0.015,0.006,100.2,0.0,0.0,0.0,100.5,0.0
42.099,PDO_FEEDBACK_26,-0.0050000000000000044,-0.015,0.006,100.2,0.0,0.0,0.0,100.5,0.0
42.153,PDO_FEEDBACK_24,-0.0040000000000000036,0.013000000000000001,-0.023,100.2,0.0,0.0,0.0,100.5,0.0
42.209,PDO_FEEDBACK_22,-0.0040000000000000036,0.013000000000000001,-0.023,100.2,0.0,0.0,0.0,100.5,0.0
42.353,PDO_FEEDBACK_26,-0.0040000000000000036,0.013000000000000001,-0.023,100.2,0.0,0.0,0.0,100.5,0.0
42.401,PDO_FEEDBACK_24,-0.0040000000000000036,0.013000000000000001,-0.023,100.2,0.0,0.0,0.0,100.5,0.0
42.460,PDO_FEEDBACK_22,-0.0040000000000000036,0.013000000000000001,-0.023,100.2,0.0,0.0,0.0,100.5,0.0
42.598,PDO_FEEDBACK_26,-0.003400000000000014,0.005,-0.012,100.2,0.0,0.0,0.0,100.5,0.0
42.657,PDO_FEEDBACK_24,-0.003400000000000014,0.005,-0.012,100.2,0.0,0.0,0.0,100.5,0.0
42.724,PDO_FEEDBACK_22,-0.003400000000000014,0.005,-0.012,100.2,0.0,0.0,0.0,100.5,0.0
42.848,PDO_FEEDBACK_26,-0.003400000000000014,0.005,-0.012,100.2,0.0,0.0,0.0,100.5,0.0
42.901,PDO_FEEDBACK_24,-0.003400000000000014,0.005,-0.012,100.2,0.0,0.0,0.0,100.5,0.0
42.960,PDO_FEEDBACK_22,-0.004200000000000037,-0.008,-0.002,100.2,0.0,0.0,0.0,100.5,0.0
43.101,PDO_FEEDBACK_26,-0.004200000000000037,-0.008,-0.002,100.2,0.0,0.0,0.0,100.5,0.0
43.151,PDO_FEEDBACK_24,-0.004200000000000037,-0.008,-0.002,100.2,0.0,0.0,0.0,100.5,0.0
43.216,PDO_FEEDBACK_22,-0.004200000000000037,-0.008,-0.002,100.2,0.0,0.0,0.0,100.5,0.0
43.349,PDO_FEEDBACK_26,-0.00720000000000004,0.017,-0.016,100.2,0.0,0.0,0.0,100.5,0.0
43.401,PDO_FEEDBACK_24,-0.00720000000000004,0.017,-0.016,100.2,0.0,0.0,0.0,100.5,0.0
43.457,PDO_FEEDBACK_22,-0.00720000000000004,0.017,-0.016,100.2,0.0,0.0,0.0,100.5,0.0
43.597,PDO_FEEDBACK_26,-0.00720000000000004,0.017,-0.016,100.2,0.0,0.0,0.0,100.5,0.0
43.651,PDO_FEEDBACK_24,-0.00720000000000004,0.017,-0.016,100.2,0.0,0.0,0.0,100.5,0.0
43.707,PDO_FEEDBACK_22,-0.00720000000000004,0.017,-0.016,100.2,0.0,0.0,0.0,100.5,0.0
43.847,PDO_FEEDBACK_26,-0.006900000000000017,0.012,-0.002,100.2,0.0,0.0,0.0,100.5,0.0
43.960,PDO_FEEDBACK_24,-0.006900000000000017,0.012,-0.002,100.2,0.0,0.0,0.0,100.5,0.0
43.991,PDO_FEEDBACK_22,-0.006900000000000017,0.012,-0.002,100.2,0.0,0.0,0.0,100.5,0.0
44.099,PDO_FEEDBACK_26,-0.006900000000000017,0.012,-0.002,100.2,0.0,0.0,0.0,100.5,0.0
44.151,PDO_FEEDBACK_24,-0.003500000000000003,0.009000000000000001,0.001,100.2,0.0,0.0,0.0,100.5,0.0
44.209,PDO_FEEDBACK_22,-0.003500000000000003,0.009000000000000001,0.001,100.2,0.0,0.0,0.0,100.5,0.0
44.347,PDO_FEEDBACK_26,-0.003500000000000003,0.009000000000000001,0.001,100.2,0.0,0.0,0.0,100.5,0.0
44.402,PDO_FEEDBACK_24,-0.003500000000000003,0.009000000000000001,0.001,100.2,0.0,0.0,0.0,100.5,0.0
44.458,PDO_FEEDBACK_22,-0.003500000000000003,0.009000000000000001,0.001,100.2,0.0,0.0,0.0,100.5,0.0
44.597,PDO_FEEDBACK_26,-0.0023000000000000242,-0.006,0.015,100.2,0.0,0.0,0.0,100.5,0.0
44.654,PDO_FEEDBACK_24,-0.0023000000000000242,-0.006,0.015,100.2,0.0,0.0,0.0,100.5,0.0
44.707,PDO_FEEDBACK_22,-0.0023000000000000242,-0.006,0.015,100.2,0.0,0.0,0.0,100.5,0.0
44.847,PDO_FEEDBACK_26,-0.0023000000000000242,-0.006,0.015,100.2,0.0,0.0,0.0,100.5,0.0
44.901,PDO_FEEDBACK_24,-0.0023000000000000242,-0.006,0.015,100.2,0.0,0.0,0.0,100.5,0.0
44.957,PDO_FEEDBACK_22,0.0,-0.005,0.012,100.2,0.0,0.0,0.0,100.5,0.0
45.098,PDO_FEEDBACK_26,0.0,-0.005,0.012,100.2,0.0,0.0,0.0,100.5,0.0
45.150,PDO_FEEDBACK_24,0.0,-0.005,0.012,100.2,0.0,0.0,0.0,100.5,0.0
45.207,PDO_FEEDBACK_22,0.0,-0.005,0.012,100.2,0.0,0.0,0.0,100.5,0.0
45.347,PDO_FEEDBACK_26,-0.0020000000000000018,0.0,-0.011,100.2,0.0,0.0,0.0,100.5,0.0
45.402,PDO_FEEDBACK_24,-0.0020000000000000018,0.0,-0.011,100.2,0.0,0.0,0.0,100.5,0.0
45.457,PDO_FEEDBACK_22,-0.0020000000000000018,0.0,-0.011,100.2,0.0,0.0,0.0,100.5,0.0
45.598,PDO_FEEDBACK_26,-0.0020000000000000018,0.0,-0.011,100.2,0.0,0.0,0.0,100.5,0.0
45.658,PDO_FEEDBACK_24,-0.0020000000000000018,0.0,-0.011,100.2,0.0,0.0,0.0,100.5,0.0
45.707,PDO_FEEDBACK_22,-0.0020000000000000018,0.0,-0.011,100.2,0.0,0.0,0.0,100.5,0.0
45.853,PDO_FEEDBACK_26,-0.0018000000000000238,-0.015,0.0,100.2,0.0,0.0,0.0,100.5,0.0
45.904,PDO_FEEDBACK_24,-0.0018000000000000238,-0.015,0.0,100.2,0.0,0.0,0.0,100.5,0.0
45.967,PDO_FEEDBACK_22,-0.0018000000000000238,-0.015,0.0,100.2,0.0,0.0,0.0,100.5,0.0
46.099,PDO_FEEDBACK_26,-0.0018000000000000238,-0.015,0.0,100.2,0.0,0.0,0.0,100.5,0.0
46.188,PDO_FEEDBACK_24,-0.0024000000000000132,0.006,-0.014,100.2,0.0,0.0,0.0,100.5,0.0
46.221,PDO_FEEDBACK_22,-0.0024000000000000132,0.006,-0.014,100.2,0.0,0.0,0.0,100.5,0.0
46.349,PDO_FEEDBACK_26,-0.0024000000000000132,0.006,-0.014,100.2,0.0,0.0,0.0,100.5,0.0
46.401,PDO_FEEDBACK_24,-0.0024000000000000132,0.006,-0.014,100.2,0.0,0.0,0.0,100.5,0.0
46.473,PDO_FEEDBACK_22,-0.0024000000000000132,0.006,-0.014,100.2,0.0,0.0,0.0,100.5,0.0
46.599,PDO_FEEDBACK_26,-0.0027000000000000357,-0.012,0.0,100.2,0.0,0.0,0.0,100.5,0.0
46.652,PDO_FEEDBACK_24,-0.0027000000000000357,-0.012,0.0,100.2,0.0,0.0,0.0,100.5,0.0
46.706,PDO_FEEDBACK_22,-0.0027000000000000357,-0.012,0.0,100.2,0.0,0.0,0.0,100.5,0.0
46.846,PDO_FEEDBACK_26,-0.0027000000000000357,-0.012,0.0,100.2,0.0,0.0,0.0,100.5,0.0
46.901,PDO_FEEDBACK_24,-0.0027000000000000357,-0.012,0.0,100.2,0.0,0.0,0.0,100.5,0.0
46.956,PDO_FEEDBACK_22,-0.0006000000000000449,-0.013000000000000001,-0.006,100.2,0.0,0.0,0.0,100.5,0.0
47.102,PDO_FEEDBACK_26,-0.0006000000000000449,-0.013000000000000001,-0.006,100.2,0.0,0.0,0.0,100.5,0.0
47.152,PDO_FEEDBACK_24,-0.0006000000000000449,-0.013000000000000001,-0.006,100.2,0.0,0.0,0.0,100.5,0.0
47.206,PDO_FEEDBACK_22,-0.0006000000000000449,-0.013000000000000001,-0.006,100.2,0.0,0.0,0.0,100.5,0.0
47.367,PDO_FEEDBACK_26,-0.0018000000000000238,-0.005,-0.011,100.2,0.0,0.0,0.0,100.5,0.0
47.400,PDO_FEEDBACK_24,-0.0018000000000000238,-0.005,-0.011,100.2,0.0,0.0,0.0,100.5,0.0
47.458,PDO_FEEDBACK_22,-0.0018000000000000238,-0.005,-0.011,100.2,0.0,0.0,0.0,100.5,0.0
47.596,PDO_FEEDBACK_26,-0.0018000000000000238,-0.005,-0.011,100.2,0.0,0.0,0.0,100.5,0.0
47.651,PDO_FEEDBACK_24,-0.0018000000000000238,-0.005,-0.011,100.2,0.0,0.0,0.0,100.5,0.0
47.713,PDO_FEEDBACK_22,-0.0018000000000000238,-0.006,-0.006,100.2,0.0,0.0,0.0,100.5,0.0
47.850,PDO_FEEDBACK_26,-0.0017000000000000348,-0.006,-0.006,100.2,0.0,0.0,0.0,100.5,0.0
47.900,PDO_FEEDBACK_24,-0.0017000000000000348,-0.006,-0.006,100.2,0.0,0.0,0.0,100.5,0.0
47.958,PDO_FEEDBACK_22,-0.0017000000000000348,-0.006,-0.006,100.2,0.0,0.0,0.0,100.5,0.0
48.096,PDO_FEEDBACK_26,-0.0017000000000000348,-0.006,-0.006,100.2,0.0,0.0,0.0,100.5,0.0
48.151,PDO_FEEDBACK_24,-0.0026000000000000467,0.01,-0.016,100.2,0.0,0.0,0.0,100.5,0.0
48.212,PDO_FEEDBACK_22,-0.0026000000000000467,0.01,-0.016,100.2,0.0,0.0,0.0,100.5,0.0
48.347,PDO_FEEDBACK_26,-0.0026000000000000467,0.01,-0.016,100.2,0.0,0.0,0.0,100.5,0.0
48.400,PDO_FEEDBACK_24,-0.0026000000000000467,0.01,-0.016,100.2,0.0,0.0,0.0,100.5,0.0
48.458,PDO_FEEDBACK_22,-0.0026000000000000467,0.01,-0.016,100.2,0.0,0.0,0.0,100.5,0.0
48.600,PDO_FEEDBACK_26,-0.0040000000000000036,-0.027,0.004,100.2,0.0,0.0,0.0,100.5,0.0
48.650,PDO_FEEDBACK_24,-0.0040000000000000036,-0.027,0.004,100.2,0.0,0.0,0.0,100.5,0.0
48.706,PDO_FEEDBACK_22,-0.0040000000000000036,-0.027,0.004,100.2,0.0,0.0,0.0,100.5,0.0
48.847,PDO_FEEDBACK_26,-0.0040000000000000036,-0.027,0.004,100.2,0.0,0.0,0.0,100.5,0.0
48.900,PDO_FEEDBACK_24,-0.0040000000000000036,-0.027,0.004,100.2,0.0,0.0,0.0,100.5,0.0
48.978,PDO_FEEDBACK_22,-0.0017000000000000348,0.01,-0.004,100.2,0.0,0.0,0.0,100.5,0.0
49.099,PDO_FEEDBACK_26,-0.0017000000000000348,0.01,-0.004,100.2,0.0,0.0,0.0,100.5,0.0
49.149,PDO_FEEDBACK_24,-0.0017000000000000348,0.01,-0.004,100.2,0.0,0.0,0.0,100.5,0.0
49.206,PDO_FEEDBACK_22,-0.0017000000000000348,0.01,-0.004,100.2,0.0,0.0,0.0,100.5,0.0
49.346,PDO_FEEDBACK_26,-0.0028000000000000247,-0.023,0.01,100.2,0.0,0.0,0.0,100.5,0.0
49.400,PDO_FEEDBACK_24,-0.0028000000000000247,-0.023,0.01,100.2,0.0,0.0,0.0,100.5,0.0
49.457,PDO_FEEDBACK_22,-0.0028000000000000247,-0.023,0.01,100.2,0.0,0.0,0.0,100.5,0.0
49.598,PDO_FEEDBACK_26,-0.0028000000000000247,-0.023,0.01,100.2,0.0,0.0,0.0,100.5,0.0
49.650,PDO_FEEDBACK_24,-0.0028000000000000247,-0.023,0.01,100.2,0.0,0.0,0.0,100.5,0.0
49.706,PDO_FEEDBACK_22,-0.0028000000000000247,-0.023,0.01,100.2,0.0,0.0,0.0,100.5,0.0
49.873,PDO_FEEDBACK_26,-0.0024000000000000132,-0.015,-0.003,100.2,0.0,0.0,0.0,100.5,0.0
49.930,PDO_FEEDBACK_24,-0.0024000000000000132,-0.015,-0.003,100.2,0.0,0.0,0.0,100.5,0.0
49.967,PDO_FEEDBACK_22,-0.0024000000000000132,-0.015,-0.003,100.2,0.0,0.0,0.0,100.5,0.0
50.096,PDO_FEEDBACK_26,-0.0024000000000000132,-0.015,-0.003,100.2,0.0,0.0,0.0,100.5,0.0
50.150,PDO_FEEDBACK_24,-0.0015000000000000013,-0.001,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
50.206,PDO_FEEDBACK_22,-0.0015000000000000013,-0.001,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
50.346,PDO_FEEDBACK_26,-0.0015000000000000013,-0.001,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
50.403,PDO_FEEDBACK_24,-0.0015000000000000013,-0.001,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
50.456,PDO_FEEDBACK_22,-0.0015000000000000013,-0.001,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
50.604,PDO_FEEDBACK_26,-0.0016000000000000458,-0.015,0.003,100.2,0.0,0.0,0.0,100.5,0.0
50.649,PDO_FEEDBACK_24,-0.0016000000000000458,-0.015,0.003,100.2,0.0,0.0,0.0,100.5,0.0
50.708,PDO_FEEDBACK_22,-0.0016000000000000458,-0.015,0.003,100.2,0.0,0.0,0.0,100.5,0.0
50.846,PDO_FEEDBACK_26,-0.0016000000000000458,-0.015,0.003,100.2,0.0,0.0,0.0,100.5,0.0
50.899,PDO_FEEDBACK_24,-0.0016000000000000458,-0.015,0.003,100.2,0.0,0.0,0.0,100.5,0.0
50.957,PDO_FEEDBACK_22,-0.0019000000000000128,-0.001,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
51.095,PDO_FEEDBACK_26,-0.0019000000000000128,-0.001,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
51.154,PDO_FEEDBACK_24,-0.0019000000000000128,-0.001,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
51.210,PDO_FEEDBACK_22,-0.0019000000000000128,-0.001,-0.005,100.2,0.0,0.0,0.0,100.5,0.0
51.347,PDO_FEEDBACK_26,-0.0023000000000000242,0.002,0.012,100.2,0.0,0.0,0.0,100.5,0.0
51.399,PDO_FEEDBACK_24,-0.0023000000000000242,0.002,0.012,100.2,0.0,0.0,0.0,100.5,0.0
51.456,PDO_FEEDBACK_22,-0.0023000000000000242,0.002,0.012,100.2,0.0,0.0,0.0,100.5,0.0
51.594,PDO_FEEDBACK_26,-0.0023000000000000242,0.002,0.012,100.2,0.0,0.0,0.0,100.5,0.0
51.651,PDO_FEEDBACK_24,-0.0023000000000000242,0.002,0.012,100.2,0.0,0.0,0.0,100.5,0.0
51.708,PDO_FEEDBACK_22,-0.0023000000000000242,0.002,0.012,100.2,0.0,0.0,0.0,100.5,0.0
51.859,PDO_FEEDBACK_26,-0.0022000000000000353,-0.009000000000000001,0.002,100.2,0.0,0.0,0.0,100.5,0.0
51.909,PDO_FEEDBACK_24,-0.0022000000000000353,-0.009000000000000001,0.002,100.2,0.0,0.0,0.0,100.5,0.0
51.956,PDO_FEEDBACK_22,-0.0022000000000000353,-0.009000000000000001,0.002,100.2,0.0,0.0,0.0,100.5,0.0
52.095,PDO_FEEDBACK_26,-0.0022000000000000353,-0.009000000000000001,0.002,100.2,0.0,0.0,0.0,100.5,0.0
52.150,PDO_FEEDBACK_24,-0.003300000000000025,0.008,0.001,100.2,0.0,0.0,0.0,100.5,0.0
52.207,PDO_FEEDBACK_22,-0.003300000000000025,0.008,0.001,100.2,0.0,0.0,0.0,100.5,0.0
52.348,PDO_FEEDBACK_26,-0.003300000000000025,0.008,0.001,100.2,0.0,0.0,0.0,100.5,0.0
52.399,PDO_FEEDBACK_24,-0.003300000000000025,0.008,0.001,100.2,0.0,0.0,0.0,100.5,0.0
52.456,PDO_FEEDBACK_22,-0.003300000000000025,0.008,0.001,100.2,0.0,0.0,0.0,100.5,0.0
52.599,PDO_FEEDBACK_26,-0.0519,-0.029,-0.266,100.2,0.0,0.0,0.0,100.5,0.0
52.654,PDO_FEEDBACK_24,-0.0519,-0.029,-0.266,100.2,0.0,0.0,0.0,100.5,0.0
52.707,PDO_FEEDBACK_22,-0.0519,-0.029,-0.266,100.2,0.0,0.0,0.0,100.5,0.0
52.849,PDO_FEEDBACK_26,-0.0519,-0.029,-0.266,100.2,0.0,0.0,0.0,100.5,0.0
52.899,PDO_FEEDBACK_24,-0.0519,-0.029,-0.266,100.2,0.0,0.0,0.0,100.5,0.0
52.965,PDO_FEEDBACK_22,-0.26849999999999996,-0.066,-0.597,100.2,0.0,0.0,0.0,100.5,0.0
53.094,PDO_FEEDBACK_26,-0.26849999999999996,-0.066,-0.597,100.2,0.0,0.0,0.0,100.5,0.0
53.148,PDO_FEEDBACK_24,-0.26849999999999996,-0.066,-0.597,100.2,0.0,0.0,0.0,100.5,0.0
53.206,PDO_FEEDBACK_22,-0.26849999999999996,-0.066,-0.597,100.2,0.0,0.0,0.0,100.5,0.0
53.383,PDO_FEEDBACK_26,-0.5944,-0.012,-0.777,100.2,0.0,0.0,0.0,100.5,0.0
53.423,PDO_FEEDBACK_24,-0.5944,-0.012,-0.777,100.2,0.0,0.0,0.0,100.5,0.0
53.497,PDO_FEEDBACK_22,-0.5944,-0.012,-0.777,100.2,0.0,0.0,0.0,100.5,0.0
53.617,PDO_FEEDBACK_26,-0.5944,-0.012,-0.777,100.2,0.0,0.0,0.0,100.5,0.0
53.708,PDO_FEEDBACK_24,-0.5944,-0.012,-0.777,100.2,0.0,0.0,0.0,100.5,0.0
53.726,CLOSE_24,-0.904,-0.030,-0.798,100.2,0.0,0.0,0.0,100.5,0.0
53.744,PDO_FEEDBACK_22,-0.9044000000000001,-0.03,-0.798,100.2,0.0,0.0,0.0,100.5,0.0
53.855,PDO_FEEDBACK_26,-0.9044000000000001,-0.03,-0.798,100.2,0.0,0.0,0.0,100.5,0.0
53.916,PDO_FEEDBACK_24,-0.9044000000000001,-0.03,-0.798,100.2,0.0,0.0,0.0,100.5,0.0
53.966,PDO_FEEDBACK_22,-0.9044000000000001,-0.03,-0.798,100.2,0.0,0.0,0.0,100.5,0.0
54.095,PDO_FEEDBACK_26,-0.9044000000000001,-0.03,-0.798,100.2,0.0,0.0,0.0,100.5,0.0
54.148,PDO_FEEDBACK_24,-1.2201,-0.041,-0.775,100.2,0.0,0.0,0.0,100.5,0.0
54.209,PDO_FEEDBACK_22,-1.2201,-0.041,-0.775,100.2,0.0,0.0,0.0,100.5,0.0
54.346,PDO_FEEDBACK_26,-1.2201,-0.041,-0.775,100.2,0.0,0.0,0.0,100.5,0.0
54.400,PDO_FEEDBACK_24,-1.2201,-0.041,-0.775,100.2,0.0,0.0,0.0,100.5,0.0
54.455,PDO_FEEDBACK_22,-1.2201,-0.041,-0.775,100.2,0.0,0.0,0.0,100.5,0.0
54.595,PDO_FEEDBACK_26,-1.5411000000000001,-0.006,-0.857,100.2,0.0,0.0,0.0,100.5,0.0
54.648,PDO_FEEDBACK_24,-1.5411000000000001,-0.006,-0.857,100.2,0.0,0.0,0.0,100.5,0.0
54.706,PDO_FEEDBACK_22,-1.5411000000000001,-0.006,-0.857,100.2,0.0,0.0,0.0,100.5,0.0
54.855,PDO_FEEDBACK_26,-1.5411000000000001,-0.006,-0.857,100.2,0.0,0.0,0.0,100.5,0.0
54.915,PDO_FEEDBACK_24,-1.5411000000000001,-0.027,-0.796,100.2,0.0,0.0,0.0,100.5,0.0
54.959,PDO_FEEDBACK_22,-1.8637000000000001,-0.027,-0.796,100.2,0.0,0.0,0.0,100.5,0.0
55.093,PDO_FEEDBACK_26,-1.8637000000000001,-0.027,-0.796,100.2,0.0,0.0,0.0,100.5,0.0
55.150,PDO_FEEDBACK_24,-1.8637000000000001,-0.027,-0.796,100.2,0.0,0.0,0.0,100.5,0.0
55.206,PDO_FEEDBACK_22,-1.8637000000000001,-0.027,-0.796,100.2,0.0,0.0,0.0,100.5,0.0
55.343,PDO_FEEDBACK_26,-2.1882,-0.02,-0.778,100.2,0.0,0.0,0.0,100.5,0.0
55.398,PDO_FEEDBACK_24,-2.1882,-0.02,-0.778,100.2,0.0,0.0,0.0,100.5,0.0
55.459,PDO_FEEDBACK_22,-2.1882,-0.02,-0.778,100.2,0.0,0.0,0.0,100.5,0.0
55.593,PDO_FEEDBACK_26,-2.1882,-0.02,-0.778,100.2,0.0,0.0,0.0,100.5,0.0
55.652,PDO_FEEDBACK_24,-2.1882,-0.02,-0.778,100.2,0.0,0.0,0.0,100.5,0.0
