time_sec,command,x,y,vx,vy,raw_can_id,raw_can_data,pdo_position_mm_22,pdo_speed_mms_22,pdo_position_mm_24,pdo_speed_mms_24,pdo_position_mm_26,pdo_speed_mms_26,lookahead1,lookahead2
54.763,,,,,,0x20b,"[2, 0, 189, 251, 0, 0, 0, 0]",,,,,,,,
54.778,,,,,,0x20a,"[2, 0, 67, 4, 0, 0, 0, 0]",,,,,,,,
54.780,,,,,,0x18d,"[3, 0, 117, 5, 199, 3, 191, 0]",,,,,,,,
54.783,,,,,,0x18f,"[161, 247, 158, 126, 0, 0, 0, 0]",,,,,,,,
54.785,,,,,,0x701,[5],,,,,,,,
54.793,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
54.795,,,,-0.021,-0.484,,,,,,,,,,
54.796,,,,,,,,,,,,,,-0.498,-3.998
54.800,,,,,,0x18e,"[2, 197, 2, 21, 0, 0, 0, 42]",,,,,,,,
54.804,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
54.805,,,,,,,,,,,,,,-0.498,-3.998
54.807,,,,,,0x20b,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
54.824,,,,,,0x20c,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
54.827,,0.224,-29.884,,,,,,,,,,,,
54.831,,,,,,0x20d,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
54.840,,,,,,0x18f,"[161, 247, 157, 126, 0, 0, 0, 0]",,,,,,,,
54.843,,,,,,0x18ef7200,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
54.850,,,,,,0x18b,"[3, 0, 114, 5, 13, 252, 62, 1]",,,,,,,,
54.853,,,,,,0x20b,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
54.855,,,,,,0x20a,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
54.858,,,,,,0x18c,"[3, 0, 124, 5, 130, 251, 249, 0]",,,,,,,,
54.860,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
54.864,,,,,,0x28e,"[181, 3, 13, 252, 49, 252, 199, 3]",,,,,,,,
54.865,,,,,,0x23a,"[130, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
54.867,,,,,,0x70d,[5],,,,,,,,
54.869,,,,,,0x18f,"[173, 247, 158, 126, 0, 0, 0, 0]",,,,,,,,
54.875,,,,,,0x20c,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
54.877,,,,,,0x20d,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
54.878,,,,,,0x701,[5],,,,,,,,
54.888,,,,,,0x18f,"[193, 247, 158, 126, 0, 0, 0, 0]",,,,,,,,
54.917,,,,,,0x18e,"[2, 62, 3, 29, 0, 0, 0, 42]",,,,,,,,
54.929,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
54.931,,,,,,0x18f,"[1, 248, 155, 126, 0, 0, 0, 0]",,,,,,,,
54.935,,,,,,0x20c,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
54.939,,,,,,0x20d,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
54.947,,,,,,0x18c,"[3, 0, 131, 5, 84, 251, 152, 0]",,,,,,,,
54.950,,,,,,0x18a,"[3, 0, 125, 5, 175, 4, 150, 0]",,,,,,,,
54.955,,,,,,0x20b,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
54.962,,,,,,0x20a,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
54.969,,,,,,0x18f,"[248, 247, 158, 126, 0, 0, 0, 0]",,,,,,,,
54.972,,,,,,0x18d,"[3, 0, 120, 5, 171, 4, 133, 0]",,,,,,,,
54.979,,,,,,0x701,[5],,,,,,,,
54.984,,,,,,0x18e,"[2, 116, 3, 254, 255, 0, 0, 42]",,,,,,,,
54.988,,,,,,0x23a,"[162, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
54.994,,,,,,0x18f,"[251, 247, 152, 126, 0, 0, 0, 0]",,,,,,,,
54.996,,,,,,0x80,[],,,,,,,,
55.002,,,,,,0x20c,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
55.005,,,,,,0x20d,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.009,,,,,,0x18f,"[234, 247, 141, 126, 0, 0, 0, 0]",,,,,,,,
55.018,,,,,,0x18b,"[3, 0, 122, 5, 57, 251, 107, 0]",,,,,,,,
55.024,,,,,,0x28e,"[175, 4, 126, 251, 84, 251, 171, 4]",,,,,,,,
55.039,,,,,,0x23a,"[178, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
55.046,,,,,,0x70f,"[5, 5, 23, 28, 0, 49, 50, 51]",,,,,,,,
55.050,,,,,,0x20d,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.057,,,,,,0x18f,"[1, 248, 152, 126, 0, 0, 0, 0]",,,,,,,,
55.068,,,,,,0x0,"[128, 16]",,,,,,,,
55.076,,,,,,0x0,"[128, 17]",,,,,,,,
55.080,,,,,,0x18f,"[237, 247, 152, 126, 0, 0, 0, 0]",,,,,,,,
55.083,,,,,,0x18d,"[3, 0, 126, 5, 211, 4, 54, 0]",,,,,,,,
55.086,,,,,,0x20a,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.088,,,,,,0x60d,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,,,
55.090,,,,,,0x58d,"[75, 4, 32, 6, 17, 0, 0, 0]",,,,,,,,
55.093,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
55.100,,,,,,0x28e,"[222, 4, 57, 251, 39, 251, 171, 4]",,,,,,,,
55.105,,,,,,0x23a,"[194, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
55.110,,,,,,0x80,[],,,,,,,,
55.112,,,,,,0x20c,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
55.116,,,,,,0x20d,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.121,,,,,,0x70b,[5],,,,,,,,
55.130,,,,,,0x18f,"[33, 248, 150, 126, 0, 0, 0, 0]",,,,,,,,
55.134,,,,,,0x20b,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
55.142,,,,,,0x20a,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.150,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
55.153,,,,,,0x70c,[5],,,,,,,,
55.158,,,,,,0x18a,"[3, 0, 133, 5, 202, 4, 55, 0]",,,,,,,,
55.162,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
55.187,,,,,,0x18f,"[129, 248, 158, 126, 0, 0, 0, 0]",,,,,,,,
55.191,,,,-0.012,-0.788,,,,,,,,,,
55.191,,,,,,,,,,,,,,-0.526,-4.026
55.194,,,,,,0x20c,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
55.198,,,,,,0x18d,"[3, 0, 126, 5, 185, 4, 65, 0]",,,,,,,,
55.208,,,,,,,,,,,,,,-0.526,-4.026
55.212,,,,,,0x701,[5],,,,,,,,
55.221,,,,,,0x20b,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
55.224,,0.222,-30.226,,,,,,,,,,,,
55.228,,,,,,0x20a,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.239,,,,,,0x18f,"[53, 249, 155, 126, 0, 0, 0, 0]",,,,,,,,
55.244,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
55.248,,,,,,0x28e,"[222, 4, 33, 251, 39, 251, 185, 4]",,,,,,,,
55.253,,,,,,0x18f,"[65, 249, 150, 126, 0, 0, 0, 0]",,,,,,,,
55.261,,,,,,0x20c,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
55.267,,,,,,0x20d,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.271,,,,,,0x18c,"[3, 0, 139, 5, 35, 251, 53, 0]",,,,,,,,
55.278,,,,,,0x18a,"[3, 0, 132, 5, 206, 4, 53, 0]",,,,,,,,
55.281,,,,,,0x20c,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
55.284,,,,,,0x18f,"[103, 249, 158, 126, 0, 0, 0, 0]",,,,,,,,
55.289,,,,,,0x18d,"[3, 0, 126, 5, 216, 4, 41, 0]",,,,,,,,
55.291,,,,,,0x71f,"[5, 205, 191, 27, 0, 72, 176, 45]",,,,,,,,
55.294,,,,,,0x18e,"[2, 154, 3, 250, 255, 0, 0, 42]",,,,,,,,
55.310,,,,,,0x23a,"[242, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
55.333,,,,,,0x20c,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
55.338,,,,,,0x20a,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.344,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
55.348,,,,,,0x28e,"[206, 4, 67, 251, 35, 251, 216, 4]",,,,,,,,
55.351,,,,,,0x23a,"[2, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
55.354,,,,,,0x80,[],,,,,,,,
55.361,,,,,,0x20a,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.365,,,,,,0x18ef7000,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
55.372,,,,,,0x18c,"[3, 0, 140, 5, 70, 251, 74, 0]",,,,,,,,
55.385,,,,,,0x18a,"[3, 0, 132, 5, 210, 4, 37, 0]",,,,,,,,
55.389,,,,,,0x701,[5],,,,,,,,
55.395,,,,,,0x18d,"[3, 0, 125, 5, 181, 4, 71, 0]",,,,,,,,
55.397,,,,,,0x20c,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
55.400,,,,,,0x18f,"[97, 249, 158, 126, 0, 0, 0, 0]",,,,,,,,
55.406,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
55.410,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
55.415,,,,,,0x18f,"[129, 249, 155, 126, 0, 0, 0, 0]",,,,,,,,
55.422,,,,,,0x20c,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
55.425,,,,,,0x20d,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.430,,,,,,0x18f,"[138, 249, 150, 126, 0, 0, 0, 0]",,,,,,,,
55.441,,,,,,0x20b,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
55.443,,,,,,0x20a,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.465,,,,,,0x18c,"[3, 0, 138, 5, 92, 251, 89, 0]",,,,,,,,
55.475,,,,,,0x18a,"[3, 0, 131, 5, 192, 4, 62, 0]",,,,,,,,
55.479,,,,,,0x28e,"[210, 4, 60, 251, 70, 251, 181, 4]",,,,,,,,
55.482,,,,,,0x23a,"[34, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
55.485,,,,,,0x80,[],,,,,,,,
55.487,,,,,,0x20b,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
55.491,,,,,,0x20a,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.495,,,,,,0x20d,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.506,,,,,,0x20b,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
55.510,,,,,,0x20a,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.512,,,,,,0x18f,"[82, 249, 158, 126, 0, 0, 0, 0]",,,,,,,,
55.517,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
55.532,,,,,,0x18e,"[2, 142, 3, 5, 0, 0, 0, 42]",,,,,,,,
55.540,,,,,,0x28e,"[192, 4, 60, 251, 92, 251, 185, 4]",,,,,,,,
55.548,,,,,,0x20b,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
55.551,,,,,,0x20a,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.555,,,,,,0x18f,"[65, 249, 146, 126, 0, 0, 0, 0]",,,,,,,,
55.568,,,,,,0x18c,"[3, 0, 139, 5, 73, 251, 61, 0]",,,,,,,,
55.570,,,,,,0x18f,"[33, 249, 141, 126, 0, 0, 0, 0]",,,,,,,,
55.572,,,,,,0x20c,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
55.574,,,,,,0x20d,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.585,,,,,,0x701,[5],,,,,,,,
55.591,,,,0.001,-0.895,,,,,,,,,,
55.591,,,,,,,,,,,,,,5.740,2.240
55.592,,,,,,0x18e,"[2, 146, 3, 244, 255, 0, 0, 42]",,,,,,,,
55.594,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
55.598,,,,,,,,,,,,,,5.740,2.240
55.601,,,,,,0x23a,"[66, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
55.603,,0.220,-30.587,,,,,,,,,,,,
55.611,,,,,,0x18f,"[226, 248, 142, 126, 0, 0, 0, 0]",,,,,,,,
55.616,,,,,,0x20b,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
55.622,,,,,,0x20a,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.636,,,,,,0x18f,"[193, 248, 157, 126, 0, 0, 0, 0]",,,,,,,,
55.641,,,,,,0x18b,"[3, 0, 124, 5, 74, 251, 82, 0]",,,,,,,,
55.649,,,,,,0x18e,"[2, 145, 3, 240, 255, 0, 0, 42]",,,,,,,,
55.654,,,,,,0x23a,"[82, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
55.659,,,,,,0x70e,"[5, 106, 25, 28, 0, 71, 52, 54]",,,,,,,,
55.661,,,,,,0x60b,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,,,
55.666,,,,,,0x58b,"[75, 4, 32, 6, 19, 0, 0, 0]",,,,,,,,
55.677,,,,,,0x58c,"[75, 4, 32, 6, 16, 0, 0, 0]",,,,,,,,
55.681,,,,,,0x70c,[5],,,,,,,,
55.686,,,,,,0x18a,"[3, 0, 131, 5, 181, 4, 71, 0]",,,,,,,,
55.692,,,,,,0x701,[5],,,,,,,,
55.695,,,,,,0x18f,"[175, 247, 146, 126, 0, 0, 0, 0]",,,,,,,,
55.698,,,,,,0x20c,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
55.700,,,,,,0x20a,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.705,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
55.710,,,,,,0x28e,"[181, 4, 74, 251, 79, 251, 171, 4]",,,,,,,,
55.714,,,,,,0x23a,"[98, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
55.727,,,,,,0x20b,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
55.731,,,,,,0x20a,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.753,,,,,,0x18f,"[193, 250, 135, 48, 0, 0, 0, 0]",,,,,,,,
55.765,,,,,,0x20a,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.767,,,,,,0x20d,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
55.770,,,,,,0x18c,"[3, 0, 140, 5, 66, 251, 57, 0]",,,,,,,,
55.774,,,,,,0x70a,[5],,,,,,,,
55.777,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
55.781,,,,,,0x28e,"[181, 4, 68, 251, 79, 251, 171, 4]",,,,,,,,
55.785,,,,,,0x23a,"[114, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
55.795,,,,,,0x20b,"[2, 0, 194, 251, 0, 0, 0, 0]",,,,,,,,
55.807,,,,,,0x18f,"[161, 248, 96, 242, 0, 0, 0, 0]",,,,,,,,
55.811,,,,,,0x20a,"[2, 0, 62, 4, 0, 0, 0, 0]",,,,,,,,
55.814,,,,,,0x18f,"[129, 248, 64, 242, 0, 0, 0, 0]",,,,,,,,
55.818,,,,,,0x20b,"[2, 0, 194, 251, 0, 0, 0, 0]",,,,,,,,
55.841,,,,,,0x18f,"[129, 248, 239, 241, 0, 0, 0, 0]",,,,,,,,
55.855,,,,,,0x18e,"[2, 147, 3, 2, 0, 0, 0, 42]",,,,,,,,
55.857,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
55.860,,,,,,0x18f,"[129, 248, 160, 241, 0, 0, 0, 0]",,,,,,,,
55.864,,,,,,0x20b,"[2, 0, 31, 252, 0, 0, 0, 0]",,,,,,,,
55.868,,,,,,0x20a,"[2, 0, 225, 3, 0, 0, 0, 0]",,,,,,,,
55.873,,,,,,0x18c,"[3, 0, 142, 5, 173, 251, 26, 0]",,,,,,,,
55.880,,,,,,0x18ef7300,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
55.892,,,,,,0x20b,"[2, 0, 31, 252, 0, 0, 0, 0]",,,,,,,,
55.894,,,,,,0x20c,"[2, 0, 31, 252, 0, 0, 0, 0]",,,,,,,,
55.900,,,,,,0x20a,"[2, 0, 225, 3, 0, 0, 0, 0]",,,,,,,,
55.904,,,,,,0x70d,[5],,,,,,,,
55.908,,,,,,0x20d,"[2, 0, 225, 3, 0, 0, 0, 0]",,,,,,,,
55.910,,,,,,0x18e,"[2, 137, 3, 21, 0, 0, 0, 42]",,,,,,,,
55.913,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
55.933,,,,,,0x20b,"[2, 0, 124, 252, 0, 0, 0, 0]",,,,,,,,
55.935,,,,,,0x20c,"[2, 0, 124, 252, 0, 0, 0, 0]",,,,,,,,
55.946,,,,,,0x20d,"[2, 0, 132, 3, 0, 0, 0, 0]",,,,,,,,
55.948,,,,,,0x18b,"[3, 0, 132, 5, 182, 251, 72, 0]",,,,,,,,
55.958,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
55.963,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
55.973,,,,,,0x80,[],,,,,,,,
55.978,,,,,,0x18f,"[193, 245, 15, 85, 0, 0, 0, 0]",,,,,,,,
55.982,,,,,,0x20d,"[2, 0, 40, 3, 0, 0, 0, 0]",,,,,,,,
55.990,,,,-0.008,-0.890,,,,,,,,,,
55.990,,,,,,,,,,,,,,-0.533,-4.033
55.997,,,,,,,,,,,,,,-0.533,-4.033
56.002,,,,,,0x18d,"[3, 0, 137, 5, 205, 3, 157, 0]",,,,,,,,
56.006,,0.219,-30.941,,,,,,,,,,,,
56.013,,,,,,0x20c,"[2, 0, 216, 252, 0, 0, 0, 0]",,,,,,,,
56.018,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
56.022,,,,,,0x28e,"[6, 4, 182, 251, 236, 251, 205, 3]",,,,,,,,
56.029,,,,,,0x23a,"[178, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
56.033,,,,,,0x20c,"[2, 0, 124, 252, 0, 0, 0, 0]",,,,,,,,
56.046,,,,,,0x20d,"[2, 0, 132, 3, 0, 0, 0, 0]",,,,,,,,
56.054,,,,,,0x20d,"[2, 0, 132, 3, 0, 0, 0, 0]",,,,,,,,
56.059,,,,,,0x0,"[128, 16]",,,,,,,,
56.062,,,,,,0x70f,"[5, 255, 26, 28, 0, 49, 50, 51]",,,,,,,,
56.074,,,,,,0x18f,"[193, 236, 158, 126, 0, 0, 0, 0]",,,,,,,,
56.076,,,,,,0x18c,"[3, 0, 145, 5, 56, 252, 61, 0]",,,,,,,,
56.078,,,,,,0x18e,"[2, 239, 2, 5, 0, 0, 0, 42]",,,,,,,,
56.082,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
56.084,,,,,,0x23a,"[194, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
56.095,,,,,,0x80,[],,,,,,,,
56.104,,,,,,0x20c,"[2, 0, 31, 252, 0, 0, 0, 0]",,,,,,,,
56.111,,,,,,0x18d,"[3, 0, 130, 5, 124, 3, 2, 0]",,,,,,,,
56.118,,,,,,0x18f,"[180, 236, 144, 126, 0, 0, 0, 0]",,,,,,,,
56.120,,,,,,0x20c,"[2, 0, 31, 252, 0, 0, 0, 0]",,,,,,,,
56.124,,,,,,0x20d,"[2, 0, 225, 3, 0, 0, 0, 0]",,,,,,,,
56.127,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
56.136,,,,,,0x28e,"[166, 3, 82, 252, 56, 252, 124, 3]",,,,,,,,
56.138,,,,,,0x23a,"[210, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
56.151,,,,,,0x18b,"[3, 0, 128, 5, 239, 251, 75, 0]",,,,,,,,
56.154,,,,,,0x18f,"[97, 229, 138, 126, 0, 0, 0, 0]",,,,,,,,
56.157,,,,,,0x20b,"[2, 0, 194, 251, 0, 0, 0, 0]",,,,,,,,
56.159,,,,,,0x20a,"[2, 0, 62, 4, 0, 0, 0, 0]",,,,,,,,
56.180,,,,,,0x18c,"[3, 0, 133, 5, 81, 252, 218, 0]",,,,,,,,
56.187,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
56.189,,,,,,0x18a,"[3, 0, 125, 5, 188, 3, 204, 0]",,,,,,,,
56.194,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
56.196,,,,,,0x18f,"[153, 216, 150, 126, 0, 0, 0, 0]",,,,,,,,
56.203,,,,,,0x80,[],,,,,,,,
56.215,,,,,,0x20b,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
56.220,,,,,,0x20d,"[2, 0, 155, 4, 0, 0, 0, 0]",,,,,,,,
56.244,,,,,,0x20c,"[2, 0, 101, 251, 0, 0, 0, 0]",,,,,,,,
56.248,,,,,,0x18f,"[117, 197, 157, 126, 0, 0, 0, 0]",,,,,,,,
56.259,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
56.264,,,,,,0x28e,"[188, 3, 239, 251, 81, 252, 181, 3]",,,,,,,,
56.270,,,,,,0x23a,"[242, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
56.272,,,,,,0x18f,"[208, 187, 62, 124, 0, 0, 0, 0]",,,,,,,,
56.278,,,,,,0x20c,"[2, 0, 216, 251, 0, 0, 0, 0]",,,,,,,,
56.283,,,,,,0x18f,"[133, 182, 223, 122, 0, 0, 0, 0]",,,,,,,,
56.288,,,,,,0x20c,"[2, 0, 216, 251, 0, 0, 0, 0]",,,,,,,,
56.291,,,,,,0x70a,[5],,,,,,,,
56.301,,,,,,0x71f,"[5, 195, 195, 27, 0, 72, 176, 45]",,,,,,,,
56.304,,,,,,0x20d,"[2, 0, 14, 5, 0, 0, 0, 0]",,,,,,,,
56.309,,,,,,0x18d,"[3, 0, 112, 5, 151, 4, 59, 1]",,,,,,,,
56.312,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
56.319,,,,,,0x28e,"[188, 3, 25, 252, 220, 251, 181, 3]",,,,,,,,
56.323,,,,,,0x23a,"[2, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
56.329,,,,,,0x80,[],,,,,,,,
56.340,,,,,,0x20c,"[2, 0, 75, 252, 0, 0, 0, 0]",,,,,,,,
56.345,,,,,,0x18f,"[97, 179, 158, 122, 0, 0, 0, 0]",,,,,,,,
56.350,,,,,,0x18ef7300,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
56.354,,,,,,0x20b,"[2, 0, 75, 252, 0, 0, 0, 0]",,,,,,,,
56.363,,,,,,0x18b,"[3, 0, 117, 5, 250, 251, 63, 0]",,,,,,,,
56.365,,,,,,0x18f,"[57, 179, 146, 122, 0, 0, 0, 0]",,,,,,,,
56.378,,,,,,0x20d,"[2, 0, 129, 5, 0, 0, 0, 0]",,,,,,,,
56.382,,,,,,0x18ef7100,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
56.385,,,,0.019,-0.942,,,,,,,,,,
56.386,,,,,,,,,,,,,,5.721,2.221
56.396,,,,,,0x18f,"[162, 178, 255, 121, 0, 0, 0, 0]",,,,,,,,
56.399,,,,,,,,,,,,,,5.721,2.221
56.408,,,,,,0x701,[5],,,,,,,,
56.412,,0.216,-31.218,,,,,,,,,,,,
56.420,,,,,,0x18c,"[3, 0, 131, 5, 17, 252, 26, 0]",,,,,,,,
56.423,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
56.425,,,,,,0x18a,"[3, 0, 121, 5, 247, 4, 137, 1]",,,,,,,,
56.428,,,,,,0x20b,"[2, 0, 190, 252, 0, 0, 0, 0]",,,,,,,,
56.433,,,,,,0x20d,"[2, 0, 244, 5, 0, 0, 0, 0]",,,,,,,,
56.438,,,,,,0x18d,"[3, 0, 115, 5, 35, 5, 36, 1]",,,,,,,,
56.446,,,,,,0x20b,"[2, 0, 190, 252, 0, 0, 0, 0]",,,,,,,,
56.450,,,,,,0x20d,"[2, 0, 244, 5, 0, 0, 0, 0]",,,,,,,,
56.454,,,,,,0x18f,"[91, 148, 6, 118, 0, 0, 0, 0]",,,,,,,,
56.458,,,,,,0x28e,"[247, 4, 250, 251, 17, 252, 35, 5]",,,,,,,,
56.460,,,,,,0x23a,"[34, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
56.462,,,,,,0x18b,"[3, 0, 122, 5, 12, 252, 196, 0]",,,,,,,,
56.465,,,,,,0x80,[],,,,,,,,
56.469,,,,,,0x20b,"[2, 0, 49, 253, 0, 0, 0, 0]",,,,,,,,
56.475,,,,,,0x20a,"[2, 0, 103, 6, 0, 0, 0, 0]",,,,,,,,
56.477,,,,,,0x18f,"[1, 129, 219, 109, 0, 0, 0, 0]",,,,,,,,
56.482,,,,,,0x701,[5],,,,,,,,
56.494,,,,,,0x20d,"[2, 0, 103, 6, 0, 0, 0, 0]",,,,,,,,
56.495,,,,,,0x18a,"[3, 0, 123, 5, 166, 5, 177, 1]",,,,,,,,
56.510,,,,,,0x18e,"[2, 90, 3, 206, 0, 0, 0, 42]",,,,,,,,
56.516,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
56.519,,,,,,0x18f,"[1, 129, 126, 102, 0, 0, 0, 0]",,,,,,,,
56.532,,,,,,0x20b,"[2, 0, 0, 254, 0, 0, 0, 0]",,,,,,,,
56.539,,,,,,0x20a,"[2, 0, 125, 6, 0, 0, 0, 0]",,,,,,,,
56.541,,,,,,0x18f,"[1, 129, 168, 101, 0, 0, 0, 0]",,,,,,,,
56.558,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
56.571,,,,,,0x28e,"[166, 5, 12, 252, 63, 252, 13, 6]",,,,,,,,
56.575,,,,,,0x18b,"[3, 0, 122, 5, 218, 252, 232, 1]",,,,,,,,
56.578,,,,,,0x80,[],,,,,,,,
56.583,,,,,,0x20c,"[2, 0, 208, 254, 0, 0, 0, 0]",,,,,,,,
56.586,,,,,,0x18f,"[1, 129, 126, 101, 0, 0, 0, 0]",,,,,,,,
56.589,,,,,,0x701,[5],,,,,,,,
56.599,,,,,,0x18a,"[3, 0, 120, 5, 224, 5, 252, 1]",,,,,,,,
56.615,,,,,,0x20b,"[2, 0, 208, 254, 0, 0, 0, 0]",,,,,,,,
56.618,,,,,,0x20c,"[2, 0, 208, 254, 0, 0, 0, 0]",,,,,,,,
