time_sec,a,b,s1,s2,s3,ds1,ds2,ds3,w1,w2,w3,i1,i2,i3,lookahead1,lookahead2,x,y,vx,vy,raw_can_id,raw_can_data,pdo_position_mm_22,pdo_speed_mms_22,pdo_position_mm_24,pdo_speed_mms_24,pdo_position_mm_26,pdo_speed_mms_26
1.787,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
1.788,,,,,,,,,,,,,,,,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 41]",,,,,,
1.790,,,,,,,,,,,,,,,,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.792,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.794,,,,,,,,,,,,,,,,,,,,,0x71f,"[5, 4, 206, 48, 0, 72, 176, 45]",,,,,,
1.798,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
1.800,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.802,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.804,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
1.806,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
1.807,,,,,,,,,,,,,,,,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.809,,,,,,,,,,,,,,,,,,,,,0x23a,"[50, 0, 0, 0, 16, 33, 0, 0]",,,,,,
1.811,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
1.814,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.816,,,,,,,,,,,,,,,,,,,,,0x18ef7100,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
1.818,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 141, 5, 0, 0, 4, 0]",,,,,,
1.819,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.822,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.823,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.825,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 134, 5, 0, 0, 0, 0]",,,,,,
1.829,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,
1.833,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.834,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
1.837,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
1.838,,,,,,,,,,,,,,,,,,,,,0x60c,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,
1.841,,,,,,,,,,,,,,,,,,,,,0x58c,"[75, 4, 32, 6, 16, 0, 0, 0]",,,,,,
1.844,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
1.850,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.852,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.854,,,,,,,,,,,,,,,,,,,,,0x18ef7300,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
1.864,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
1.866,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 128, 5, 0, 0, 1, 0]",,,,,,
1.876,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,
1.878,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.881,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 128, 5, 0, 0, 0, 0]",,,,,,
1.883,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
1.885,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 134, 5, 0, 0, 0, 0]",,,,,,
1.887,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.889,,,,,,,,,,,,,,,,,,,,,0x18f,"[140, 247, 160, 236, 0, 0, 0, 0]",,,,,,
1.891,,,,,,,,,,,,,,,,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.892,,,,,,,,,,,,,,,,,,,,,0x23a,"[98, 0, 0, 0, 16, 33, 0, 0]",,,,,,
1.894,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.900,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.902,,,,,,,,,,,,,,,,,0.001,-0.001,0.007,0.009,,,,,,,,
1.903,-0.001,0.661,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,2.599,-0.901,,,,,,,,,,,,
1.905,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
1.907,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.909,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.911,-0.001,0.661,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,2.599,-0.901,,,,,,,,,,,,
1.915,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.918,,,,,,,,,,,,,,,,,0.002,-0.002,0.007,0.009,,,,,,,,
1.921,,,,,,,,,,,,,,,,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 41]",,,,,,
1.928,,,,,,,,,,,,,,,,,,,,,0x23a,"[114, 0, 0, 0, 16, 33, 0, 0]",,,,,,
1.931,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
1.934,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 128, 5, 0, 0, 0, 0]",,,,,,
1.937,,,,,,,,,,,,,,,,,,,,,0x70a,[5],,,,,,
1.942,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.949,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.951,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 154, 236, 0, 0, 0, 0]",,,,,,
1.955,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,
1.962,,,,,,,,,,,,,,,,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.964,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
1.969,,,,,,,,,,,,,,,,,,,,,0x23a,"[130, 0, 0, 0, 16, 33, 0, 0]",,,,,,
1.975,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.979,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
1.984,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 142, 5, 0, 0, 4, 0]",,,,,,
1.987,,,,,,,,,,,,,,,,,,,,,0x58a,"[75, 4, 32, 6, 16, 0, 0, 0]",,,,,,
1.995,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 128, 5, 0, 0, 1, 0]",,,,,,
2.000,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,
2.003,,,,,,,,,,,,,,,,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 41]",,,,,,
2.007,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.011,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.014,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.016,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.019,,,,,,,,,,,,,,,,,,,,,0x18f,"[143, 247, 173, 236, 0, 0, 0, 0]",,,,,,
2.021,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.026,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.031,,,,,,,,,,,,,,,,,,,,,0x18f,"[145, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.035,,,,,,,,,,,,,,,,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 41]",,,,,,
2.038,,,,,,,,,,,,,,,,,,,,,0x23a,"[162, 0, 0, 0, 16, 33, 0, 0]",,,,,,
2.041,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
2.053,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 128, 5, 0, 0, 1, 0]",,,,,,
2.058,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.062,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 128, 5, 0, 0, 0, 0]",,,,,,
2.064,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.066,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,
2.070,,,,,,,,,,,,,,,,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.079,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.092,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 176, 236, 0, 0, 0, 0]",,,,,,
2.103,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
2.108,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 170, 236, 0, 0, 0, 0]",,,,,,
2.112,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,
2.118,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 141, 5, 0, 0, 4, 0]",,,,,,
2.126,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.128,,,,,,,,,,,,,,,,,,,,,0x23a,"[194, 0, 0, 0, 16, 33, 0, 0]",,,,,,
2.131,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 128, 5, 0, 0, 1, 0]",,,,,,
2.134,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
2.141,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.144,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 134, 5, 0, 0, 0, 0]",,,,,,
2.152,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.158,,,,,,,,,,,,,,,,,,,,,0x0,"[128, 17]",,,,,,
2.164,,,,,,,,,,,,,,,,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 41]",,,,,,
2.167,,,,,,,,,,,,,,,,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.174,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
2.178,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.184,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.191,,,,,,,,,,,,,,,,,,,,,0x18ef7300,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
2.198,,,,,,,,,,,,,,,,,,,,,0x18f,"[151, 247, 192, 236, 0, 0, 0, 0]",,,,,,
2.208,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.225,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.228,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 128, 5, 0, 0, 0, 0]",,,,,,
2.232,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,
2.239,,,,,,,,,,,,,,,,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 41]",,,,,,
2.251,,,,,,,,,,,,,,,,,,,,,0x23a,"[226, 0, 0, 0, 16, 33, 0, 0]",,,,,,
2.256,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
2.265,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.269,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.273,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,
2.280,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.282,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.286,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.294,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.307,,,,,,,,,,,,,,,,,,,,,0x70c,[5],,,,,,
2.315,,,,,,,,,,,,,,,,,0.002,-0.002,0.001,0.006,,,,,,,,
2.319,-0.002,0.165,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,2.598,-0.902,,,,,,,,,,,,
2.324,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 128, 5, 0, 0, 1, 0]",,,,,,
2.327,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.331,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 133, 5, 0, 0, 0, 0]",,,,,,
2.333,-0.002,0.165,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,2.598,-0.902,,,,,,,,,,,,
2.335,,,,,,,,,,,,,,,,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 41]",,,,,,
2.337,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.349,,,,,,,,,,,,,,,,,0.000,0.001,0.001,0.006,,,,,,,,
2.350,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.356,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.361,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.363,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
2.369,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
2.373,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.376,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.389,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.393,,,,,,,,,,,,,,,,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 41]",,,,,,
2.395,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.401,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 127, 5, 0, 0, 1, 0]",,,,,,
2.406,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.410,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.412,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 134, 5, 0, 0, 0, 0]",,,,,,
2.417,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.421,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.448,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,
2.453,,,,,,,,,,,,,,,,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.457,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.464,,,,,,,,,,,,,,,,,,,,,0x23a,"[34, 0, 0, 0, 16, 33, 0, 0]",,,,,,
2.467,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
2.488,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.492,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 141, 5, 0, 0, 4, 0]",,,,,,
2.495,,,,,,,,,,,,,,,,,,,,,0x70b,[5],,,,,,
2.497,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 128, 5, 0, 0, 1, 0]",,,,,,
2.504,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 128, 5, 0, 0, 0, 0]",,,,,,
2.510,,,,,,,,,,,,,,,,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.513,,,,,,,,,,,,,,,,,,,,,0x71f,"[5, 236, 209, 48, 0, 72, 176, 45]",,,,,,
2.515,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.517,,,,,,,,,,,,,,,,,,,,,0x70e,"[5, 27, 42, 49, 0, 71, 52, 54]",,,,,,
2.520,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.525,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.536,,,,,,,,,,,,,,,,,,,,,0x18f,"[156, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.540,,,,,,,,,,,,,,,,,,,,,0x60b,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,
2.543,,,,,,,,,,,,,,,,,,,,,0x58b,"[75, 4, 32, 6, 18, 0, 0, 0]",,,,,,
2.558,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,
2.560,,,,,,,,,,,,,,,,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.564,,,,,,,,,,,,,,,,,,,,,0x18f,"[121, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.566,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
2.569,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.575,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.577,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.587,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 128, 5, 0, 0, 0, 0]",,,,,,
2.594,,,,,,,,,,,,,,,,,,,,,0x18f,"[130, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.610,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.613,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.615,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.624,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,
2.631,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.636,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.648,,,,,,,,,,,,,,,,,,,,,0x60c,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,
2.657,,,,,,,,,,,,,,,,,,,,,0x58c,"[75, 4, 32, 6, 16, 0, 0, 0]",,,,,,
2.664,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.673,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.684,,,,,,,,,,,,,,,,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 41]",,,,,,
2.691,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.698,,,,,,,,,,,,,,,,,0.000,0.001,-0.006,-0.003,,,,,,,,
2.699,0.001,-2.034,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,2.601,-0.899,,,,,,,,,,,,
2.702,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 128, 5, 0, 0, 1, 0]",,,,,,
2.706,0.001,-2.034,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,2.601,-0.899,,,,,,,,,,,,
2.717,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
2.723,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.726,,,,,,,,,,,,,,,,,0.000,-0.000,-0.006,-0.003,,,,,,,,
2.738,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.743,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.747,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.762,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.766,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 180, 236, 0, 0, 0, 0]",,,,,,
2.770,,,,,,,,,,,,,,,,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 41]",,,,,,
2.777,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.780,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.781,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.784,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.788,,,,,,,,,,,,,,,,,,,,,0x70c,[5],,,,,,
2.790,,,,,,,,,,,,,,,,,,,,,0x70d,[5],,,,,,
2.793,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 128, 5, 0, 0, 0, 0]",,,,,,
2.801,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,
2.804,,,,,,,,,,,,,,,,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.806,,,,,,,,,,,,,,,,,,,,,0x23a,"[130, 0, 0, 0, 16, 33, 0, 0]",,,,,,
2.813,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 133, 5, 0, 0, 0, 0]",,,,,,
2.817,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
2.820,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.852,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.856,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.861,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,
2.865,,,,,,,,,,,,,,,,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.867,,,,,,,,,,,,,,,,,,,,,0x23a,"[146, 0, 0, 0, 16, 33, 0, 0]",,,,,,
2.876,,,,,,,,,,,,,,,,,,,,,0x18f,"[143, 247, 160, 236, 0, 0, 0, 0]",,,,,,
2.881,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 141, 5, 0, 0, 4, 0]",,,,,,
2.885,,,,,,,,,,,,,,,,,,,,,0x60a,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,
2.889,,,,,,,,,,,,,,,,,,,,,0x60d,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,
2.892,,,,,,,,,,,,,,,,,,,,,0x18ef7000,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
2.895,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 128, 5, 0, 0, 1, 0]",,,,,,
2.900,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
2.903,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,
