time_sec,a,b,s1,s2,s3,ds1,ds2,ds3,w1,w2,w3,i1,i2,i3,lookahead1,lookahead2,x,y,vx,vy
0.029,,,,,,,,,,,,,,,,,,,,
0.131,,,,,,,,,,,,,,,,,,,,
0.233,,,,,,,,,,,,,,,,,,,,
0.343,,,,,,,,,,,,,,,,,,,,
0.445,,,,,,,,,,,,,,,,,,,,
0.548,,,,,,,,,,,,,,,,,,,,
0.651,,,,,,,,,,,,,,,,,,,,
0.753,,,,,,,,,,,,,,,,,,,,
0.858,,,,,,,,,,,,,,,,,,,,
1.061,,,,,,,,,,,,,,,,,,,,
1.063,,,,,,,,,,,,,,,,,,,,
1.064,,,,,,,,,,,,,,,,,,,,
1.066,,,,,,,,,,,,,,,,,,,,
1.067,,,,,,,,,,,,,,,,,,,,
1.068,,,,,,,,,,,,,,,,,,,,
1.068,-2.737,-0.000,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",0.000,0.000,0.000,0,0,0,3.600,-0.900,0.000,0.000,0.009,-0.021
1.071,,,,,,,,,,,,,,,,,,,,
1.072,,,,,,,,,,,,,,,,,,,,
1.075,,,,,,,,,,,,,,,,,,,,
1.081,,,,,,,,,,,,,,,,,,,,
1.086,,,,,,,,,,,,,,,,,,,,
1.088,,,,,,,,,,,,,,,,,,,,
1.093,-2.737,-0.000,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",3.048,3.048,3.048,1,1,1,3.600,-0.900,0.000,0.000,0.009,-0.021
1.095,,,,,,,,,,,,,,,,,,,,
1.096,,,,,,,,,,,,,,,,,,,,
1.097,,,,,,,,,,,,,,,,,,,,
1.098,,,,,,,,,,,,,,,,,,,,
1.442,-1.406,-0.000,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.600,-0.900,0.000,0.000,0.012,0.002
1.444,,,,,,,,,,,,,,,,,,,,
1.446,,,,,,,,,,,,,,,,,,,,
1.449,,,,,,,,,,,,,,,,,,,,
1.454,-1.406,-0.000,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.600,-0.900,0.000,0.000,0.012,0.002
1.456,,,,,,,,,,,,,,,,,,,,
1.458,,,,,,,,,,,,,,,,,,,,
1.459,,,,,,,,,,,,,,,,,,,,
1.850,-1.951,0.000,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.600,-0.900,0.004,-0.000,0.030,-0.012
1.852,,,,,,,,,,,,,,,,,,,,
1.853,,,,,,,,,,,,,,,,,,,,
1.855,,,,,,,,,,,,,,,,,,,,
1.864,-1.951,0.000,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.600,-0.900,0.004,-0.000,0.030,-0.012
1.865,,,,,,,,,,,,,,,,,,,,
1.867,,,,,,,,,,,,,,,,,,,,
1.869,,,,,,,,,,,,,,,,,,,,
2.246,0.322,0.002,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.602,-0.898,0.000,-0.002,-0.002,0.006
2.250,,,,,,,,,,,,,,,,,,,,
2.251,,,,,,,,,,,,,,,,,,,,
2.253,,,,,,,,,,,,,,,,,,,,
2.258,0.322,0.002,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.602,-0.898,0.000,-0.002,-0.002,0.006
2.263,,,,,,,,,,,,,,,,,,,,
2.265,,,,,,,,,,,,,,,,,,,,
2.267,,,,,,,,,,,,,,,,,,,,
2.649,-1.802,-0.000,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.600,-0.900,0.001,0.000,0.017,-0.004
2.651,,,,,,,,,,,,,,,,,,,,
2.652,,,,,,,,,,,,,,,,,,,,
2.655,,,,,,,,,,,,,,,,,,,,
2.660,-1.802,-0.000,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.600,-0.900,0.001,0.000,0.017,-0.004
2.663,,,,,,,,,,,,,,,,,,,,
2.665,,,,,,,,,,,,,,,,,,,,
2.667,,,,,,,,,,,,,,,,,,,,
3.043,-2.313,0.001,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.601,-0.899,0.003,-0.001,0.024,-0.022
3.046,,,,,,,,,,,,,,,,,,,,
3.047,,,,,,,,,,,,,,,,,,,,
3.050,,,,,,,,,,,,,,,,,,,,
3.054,-2.313,0.001,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.601,-0.899,0.003,-0.001,0.024,-0.022
3.055,,,,,,,,,,,,,,,,,,,,
3.057,,,,,,,,,,,,,,,,,,,,
3.061,,,,,,,,,,,,,,,,,,,,
3.442,0.871,-0.002,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.598,-0.902,-0.002,0.002,-0.019,0.016
3.447,,,,,,,,,,,,,,,,,,,,
3.450,,,,,,,,,,,,,,,,,,,,
3.452,,,,,,,,,,,,,,,,,,,,
3.457,0.871,-0.002,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.598,-0.902,-0.002,0.002,-0.019,0.016
3.461,,,,,,,,,,,,,,,,,,,,
3.463,,,,,,,,,,,,,,,,,,,,
3.467,,,,,,,,,,,,,,,,,,,,
3.850,-1.997,-0.000,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.600,-0.900,-0.001,0.000,0.033,-0.015
3.852,,,,,,,,,,,,,,,,,,,,
3.854,,,,,,,,,,,,,,,,,,,,
3.861,,,,,,,,,,,,,,,,,,,,
3.866,-1.997,-0.000,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.600,-0.900,-0.001,0.000,0.033,-0.015
3.868,,,,,,,,,,,,,,,,,,,,
3.870,,,,,,,,,,,,,,,,,,,,
3.872,,,,,,,,,,,,,,,,,,,,
4.249,1.316,-0.003,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.597,-0.903,-0.002,0.003,-0.046,0.012
4.251,,,,,,,,,,,,,,,,,,,,
4.253,,,,,,,,,,,,,,,,,,,,
4.255,,,,,,,,,,,,,,,,,,,,
4.262,1.316,-0.003,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.597,-0.903,-0.002,0.003,-0.046,0.012
4.264,,,,,,,,,,,,,,,,,,,,
4.266,,,,,,,,,,,,,,,,,,,,
4.267,,,,,,,,,,,,,,,,,,,,
4.649,-2.191,0.000,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.600,-0.900,-0.003,-0.000,0.028,-0.020
4.652,,,,,,,,,,,,,,,,,,,,
4.655,,,,,,,,,,,,,,,,,,,,
4.657,,,,,,,,,,,,,,,,,,,,
4.661,-2.191,0.000,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.600,-0.900,-0.003,-0.000,0.028,-0.020
4.664,,,,,,,,,,,,,,,,,,,,
4.667,,,,,,,,,,,,,,,,,,,,
4.671,,,,,,,,,,,,,,,,,,,,
5.043,1.383,-0.001,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.599,-0.901,-0.002,0.001,-0.021,0.004
5.045,,,,,,,,,,,,,,,,,,,,
5.046,,,,,,,,,,,,,,,,,,,,
5.047,,,,,,,,,,,,,,,,,,,,
5.053,1.383,-0.001,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.599,-0.901,-0.002,0.001,-0.021,0.004
5.055,,,,,,,,,,,,,,,,,,,,
5.056,,,,,,,,,,,,,,,,,,,,
5.061,,,,,,,,,,,,,,,,,,,,
5.448,-2.304,0.001,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.601,-0.899,-0.003,-0.001,0.010,-0.009
5.451,,,,,,,,,,,,,,,,,,,,
5.453,,,,,,,,,,,,,,,,,,,,
5.456,,,,,,,,,,,,,,,,,,,,
5.461,-2.304,0.001,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.601,-0.899,-0.003,-0.001,0.010,-0.009
5.463,,,,,,,,,,,,,,,,,,,,
5.465,,,,,,,,,,,,,,,,,,,,
5.469,,,,,,,,,,,,,,,,,,,,
5.850,-1.571,-0.001,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.599,-0.901,-0.003,0.001,0.006,0.000
5.856,,,,,,,,,,,,,,,,,,,,
5.857,,,,,,,,,,,,,,,,,,,,
5.864,,,,,,,,,,,,,,,,,,,,
5.873,-1.571,-0.001,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.599,-0.901,-0.003,0.001,0.006,0.000
5.876,,,,,,,,,,,,,,,,,,,,
5.878,,,,,,,,,,,,,,,,,,,,
5.881,,,,,,,,,,,,,,,,,,,,
6.246,0.395,-0.004,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.596,-0.904,-0.004,0.004,-0.015,0.036
6.248,,,,,,,,,,,,,,,,,,,,
6.250,,,,,,,,,,,,,,,,,,,,
6.252,,,,,,,,,,,,,,,,,,,,
6.256,0.395,-0.004,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.596,-0.904,-0.004,0.004,-0.015,0.036
6.258,,,,,,,,,,,,,,,,,,,,
6.260,,,,,,,,,,,,,,,,,,,,
6.262,,,,,,,,,,,,,,,,,,,,
6.650,-1.882,-0.007,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.593,-0.907,-0.003,0.007,0.028,-0.009
6.652,,,,,,,,,,,,,,,,,,,,
6.653,,,,,,,,,,,,,,,,,,,,
6.654,,,,,,,,,,,,,,,,,,,,
6.658,-1.882,-0.007,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.593,-0.907,-0.003,0.007,0.028,-0.009
6.664,,,,,,,,,,,,,,,,,,,,
6.665,,,,,,,,,,,,,,,,,,,,
6.666,,,,,,,,,,,,,,,,,,,,
7.045,0.751,-0.003,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.597,-0.903,-0.000,0.003,-0.014,0.015
7.047,,,,,,,,,,,,,,,,,,,,
7.048,,,,,,,,,,,,,,,,,,,,
7.049,,,,,,,,,,,,,,,,,,,,
7.057,0.751,-0.003,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.597,-0.903,-0.000,0.003,-0.014,0.015
7.060,,,,,,,,,,,,,,,,,,,,
7.063,,,,,,,,,,,,,,,,,,,,
7.066,,,,,,,,,,,,,,,,,,,,
7.444,2.188,-0.004,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.596,-0.904,-0.002,0.004,-0.031,-0.022
7.447,,,,,,,,,,,,,,,,,,,,
7.449,,,,,,,,,,,,,,,,,,,,
7.453,,,,,,,,,,,,,,,,,,,,
7.458,2.188,-0.004,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.596,-0.904,-0.002,0.004,-0.031,-0.022
7.460,,,,,,,,,,,,,,,,,,,,
7.462,,,,,,,,,,,,,,,,,,,,
7.463,,,,,,,,,,,,,,,,,,,,
7.849,2.795,-0.003,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.597,-0.903,-0.004,0.003,-0.077,-0.213
7.852,,,,,,,,,,,,,,,,,,,,
7.855,,,,,,,,,,,,,,,,,,,,
7.857,,,,,,,,,,,,,,,,,,,,
7.862,2.795,-0.003,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.597,-0.903,-0.004,0.003,-0.077,-0.213
7.865,,,,,,,,,,,,,,,,,,,,
7.866,,,,,,,,,,,,,,,,,,,,
7.868,,,,,,,,,,,,,,,,,,,,
8.246,2.935,0.075,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.675,-0.825,-0.047,-0.075,-0.145,-0.691
8.249,,,,,,,,,,,,,,,,,,,,
8.250,,,,,,,,,,,,,,,,,,,,
8.254,,,,,,,,,,,,,,,,,,,,
8.263,2.935,0.075,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.675,-0.825,-0.047,-0.075,-0.145,-0.691
8.265,,,,,,,,,,,,,,,,,,,,
8.266,,,,,,,,,,,,,,,,,,,,
8.269,,,,,,,,,,,,,,,,,,,,
8.651,2.993,0.372,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.972,-0.528,-0.092,-0.372,-0.127,-0.850
8.655,,,,,,,,,,,,,,,,,,,,
8.658,,,,,,,,,,,,,,,,,,,,
8.661,,,,,,,,,,,,,,,,,,,,
8.667,2.993,0.372,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.972,-0.528,-0.092,-0.372,-0.127,-0.850
8.680,,,,,,,,,,,,,,,,,,,,
8.682,,,,,,,,,,,,,,,,,,,,
8.684,,,,,,,,,,,,,,,,,,,,
9.045,3.049,0.688,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,4.288,-0.212,-0.128,-0.688,-0.074,-0.794
9.049,,,,,,,,,,,,,,,,,,,,
9.051,,,,,,,,,,,,,,,,,,,,
9.053,,,,,,,,,,,,,,,,,,,,
9.059,3.049,0.688,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,4.288,-0.212,-0.128,-0.688,-0.074,-0.794
9.064,,,,,,,,,,,,,,,,,,,,
9.067,,,,,,,,,,,,,,,,,,,,
9.069,,,,,,,,,,,,,,,,,,,,
9.443,2.993,0.994,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,4.594,0.094,-0.170,-0.994,-0.129,-0.862
9.445,,,,,,,,,,,,,,,,,,,,
9.447,,,,,,,,,,,,,,,,,,,,
9.449,,,,,,,,,,,,,,,,,,,,
9.454,2.993,0.994,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,4.594,0.094,-0.170,-0.994,-0.129,-0.862
9.455,,,,,,,,,,,,,,,,,,,,
9.457,,,,,,,,,,,,,,,,,,,,
9.458,,,,,,,,,,,,,,,,,,,,
9.849,3.066,1.325,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,4.925,0.425,-0.205,-1.325,-0.064,-0.842
9.852,,,,,,,,,,,,,,,,,,,,
9.854,,,,,,,,,,,,,,,,,,,,
9.856,,,,,,,,,,,,,,,,,,,,
9.859,3.066,1.325,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,4.925,0.425,-0.205,-1.325,-0.064,-0.842
9.861,,,,,,,,,,,,,,,,,,,,
9.863,,,,,,,,,,,,,,,,,,,,
9.864,,,,,,,,,,,,,,,,,,,,
10.250,3.090,1.668,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,5.268,0.768,-0.231,-1.668,-0.042,-0.820
10.253,,,,,,,,,,,,,,,,,,,,
10.255,,,,,,,,,,,,,,,,,,,,
10.257,,,,,,,,,,,,,,,,,,,,
10.261,3.090,1.668,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,5.268,0.768,-0.231,-1.668,-0.042,-0.820
10.263,,,,,,,,,,,,,,,,,,,,
10.265,,,,,,,,,,,,,,,,,,,,
10.266,,,,,,,,,,,,,,,,,,,,
10.650,-3.138,1.985,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,5.585,1.085,-0.248,-1.985,0.003,-0.784
10.654,,,,,,,,,,,,,,,,,,,,
10.656,,,,,,,,,,,,,,,,,,,,
10.660,,,,,,,,,,,,,,,,,,,,
10.679,-3.138,1.985,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,5.585,1.085,-0.248,-1.985,0.003,-0.784
10.689,,,,,,,,,,,,,,,,,,,,
10.694,,,,,,,,,,,,,,,,,,,,
10.699,,,,,,,,,,,,,,,,,,,,
11.050,-3.060,2.316,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,5.916,1.416,-0.247,-2.316,0.068,-0.832
11.054,,,,,,,,,,,,,,,,,,,,
11.055,,,,,,,,,,,,,,,,,,,,
11.057,,,,,,,,,,,,,,,,,,,,
11.062,-3.060,2.316,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,5.916,1.416,-0.247,-2.316,0.068,-0.832
11.065,,,,,,,,,,,,,,,,,,,,
11.068,,,,,,,,,,,,,,,,,,,,
11.070,,,,,,,,,,,,,,,,,,,,
11.443,-3.117,2.658,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,6.258,1.758,-0.230,-2.658,0.019,-0.782
11.446,,,,,,,,,,,,,,,,,,,,
11.447,,,,,,,,,,,,,,,,,,,,
11.448,,,,,,,,,,,,,,,,,,,,
11.453,-3.117,2.658,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,6.258,1.758,-0.230,-2.658,0.019,-0.782
11.457,,,,,,,,,,,,,,,,,,,,
11.458,,,,,,,,,,,,,,,,,,,,
11.459,,,,,,,,,,,,,,,,,,,,
11.849,-3.119,2.977,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,6.577,2.077,-0.217,-2.977,0.019,-0.832
11.853,,,,,,,,,,,,,,,,,,,,
11.854,,,,,,,,,,,,,,,,,,,,
11.855,,,,,,,,,,,,,,,,,,,,
11.859,-3.119,2.977,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,6.577,2.077,-0.217,-2.977,0.019,-0.832
11.860,,,,,,,,,,,,,,,,,,,,
11.862,,,,,,,,,,,,,,,,,,,,
11.863,,,,,,,,,,,,,,,,,,,,
12.246,-3.121,3.301,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,6.901,2.401,-0.196,-3.301,0.018,-0.874
12.248,,,,,,,,,,,,,,,,,,,,
12.250,,,,,,,,,,,,,,,,,,,,
12.251,,,,,,,,,,,,,,,,,,,,
12.255,-3.121,3.301,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,6.901,2.401,-0.196,-3.301,0.018,-0.874
12.257,,,,,,,,,,,,,,,,,,,,
12.258,,,,,,,,,,,,,,,,,,,,
12.259,,,,,,,,,,,,,,,,,,,,
12.651,-3.033,3.623,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,7.223,2.723,-0.181,-3.623,0.076,-0.699
12.653,,,,,,,,,,,,,,,,,,,,
12.656,,,,,,,,,,,,,,,,,,,,
12.661,,,,,,,,,,,,,,,,,,,,
