Timestamp,Command,Position_mm,Speed_mm/s
2025-05-05 20:59:28.262891,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:28.512782,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:28.762440,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:29.012416,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:29.262171,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:29.512220,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:29.762079,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:30.012004,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:30.261812,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:30.511929,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:30.762063,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:31.011638,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:31.261550,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:31.511372,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:31.761525,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:32.011352,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:32.261154,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:32.510988,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:32.761042,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:33.010734,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:33.260720,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:33.510683,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:33.760551,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:34.010555,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:34.260435,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:34.510292,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:34.760182,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:35.010020,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:35.259897,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:35.510030,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:35.759718,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:36.009944,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:36.259686,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:36.509469,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:36.759530,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:37.009369,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:37.259216,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:37.509175,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:37.759078,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:38.008887,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:38.258872,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:38.508790,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:38.758650,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:39.008554,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:39.258510,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:39.508435,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:39.758224,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:40.008152,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:40.258837,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:40.508440,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:40.757881,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:41.007849,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:41.257716,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:41.507665,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:41.757470,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:42.007321,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:42.257225,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:42.507148,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:42.757019,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:43.006875,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:43.256950,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:43.506702,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:43.756622,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:44.006576,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:44.256442,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:44.506311,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:44.756286,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:45.006258,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:45.256149,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:45.506036,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:45.755877,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:46.005785,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:46.255656,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:46.505741,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:46.755469,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:47.005350,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:47.255435,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:47.505386,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:47.755260,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:48.005516,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:48.255031,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:48.505022,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:48.755060,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:49.005077,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:49.254615,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:49.504557,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:49.754421,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:50.004641,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:50.254183,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:50.504062,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:50.753972,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:51.003958,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:51.254169,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:51.504063,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:51.753678,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:52.004688,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:52.253960,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:52.503812,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:52.753215,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:53.003293,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:53.252958,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:53.502971,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:53.753153,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:54.002687,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:54.252594,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:54.502519,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:54.752559,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:55.002362,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:55.252243,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:55.502103,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:55.752047,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:56.002054,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:56.251893,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:56.501764,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:56.751683,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:57.001670,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:57.251479,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:57.501393,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:57.751363,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:58.001609,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:58.251712,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:58.501493,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:58.751263,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:59.001781,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:59.252751,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:59.500940,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 20:59:59.750953,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:00.000531,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:00.250421,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:00.500289,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:00.750232,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:01.000875,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:01.249972,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:01.500240,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:01.749724,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:01.999646,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:02.249734,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:02.500793,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:02.749486,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:02.999392,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:03.249199,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:03.499624,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:03.749178,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:03.999196,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:04.249385,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:04.499297,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:04.749721,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:04.999769,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:05.249194,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:05.498512,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:05.749180,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:05.998531,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:06.248030,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:06.498043,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:06.747860,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:06.997817,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:07.247557,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:07.498306,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:07.748052,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:07.997510,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:08.247456,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:08.497348,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:08.747498,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:08.997305,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:09.247104,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:09.497019,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:09.747072,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:09.997291,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:10.246671,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:10.496563,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:10.746726,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:10.996735,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:11.246499,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:11.498551,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:11.746009,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:11.995945,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:12.245798,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:12.495617,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:12.745645,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:12.995556,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:13.245275,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:13.496647,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:13.745556,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:13.995026,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:14.244960,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:14.495269,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:14.744765,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:14.994701,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:15.244578,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:15.494467,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:15.744362,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:15.994283,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:16.244154,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:16.494189,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:16.744116,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:16.994011,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:17.243912,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:17.493850,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:17.743789,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:17.993638,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:18.243387,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:18.493436,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:18.743301,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:18.993583,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:19.243184,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:19.492935,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:19.742993,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:19.992780,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:20.243197,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:20.492727,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:20.742804,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:20.993978,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:21.242286,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:21.492276,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:21.742027,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:21.992064,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:22.242144,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:22.491883,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:22.741819,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:22.991733,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:23.241655,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:23.491449,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:23.741391,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:23.991261,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:24.241251,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:24.491155,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:24.740975,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:24.990817,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:25.240821,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:25.490663,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:25.740716,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:25.990575,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:26.240504,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:26.490658,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:26.740348,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:26.990225,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:27.240045,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:27.489883,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:27.739814,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:27.989740,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:28.239750,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:28.489532,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:28.739426,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:28.989433,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:29.239177,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:29.489226,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:29.739120,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:29.988900,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:30.238940,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:30.488689,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:30.738910,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:30.988513,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:31.238464,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:31.488331,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:31.738213,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:31.988169,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:32.238126,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:32.488009,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:32.737906,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:32.987834,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:33.237681,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:33.487777,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:33.737534,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:33.987454,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:34.237367,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:34.487184,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:34.737197,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:34.987063,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:35.236862,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:35.486838,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:35.736743,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:35.986623,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:36.236519,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:36.487263,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:36.736449,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:36.986339,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:37.236104,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:37.486099,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:37.735927,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:37.985866,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:38.235851,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:38.485659,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:38.736042,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:38.985596,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:39.235447,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:39.485433,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:39.735310,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:39.985164,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:40.235131,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:40.485048,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:40.734933,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:40.984831,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:41.234843,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:41.484560,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:41.734405,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:41.984410,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:42.235694,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:42.484176,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:42.734168,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:42.984067,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:43.233866,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:43.483862,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:43.733760,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:43.984042,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:44.233626,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:44.483576,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:44.733556,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:44.983364,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:45.233084,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:45.483026,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:45.733109,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:45.982949,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:46.232822,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:46.482722,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:46.732578,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:46.982466,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:47.232431,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:47.482378,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:47.732164,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:47.982120,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:48.232147,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:48.481899,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:48.731805,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:48.981653,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:49.231591,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:49.481503,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:49.731404,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:49.981223,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:50.231188,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:50.481093,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:50.731015,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:50.980832,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:51.230811,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:51.480815,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:51.730579,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:51.980577,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:52.230342,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:52.480586,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:52.730259,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:52.980126,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:53.229953,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:53.479945,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:53.729778,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:53.979654,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:54.229607,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:54.479451,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:54.729449,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:54.979314,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:55.229366,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:55.479126,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:55.729198,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:55.978925,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:56.229084,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:56.478884,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:56.728858,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:56.978736,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:57.228715,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:57.478764,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:57.728276,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:57.978233,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:58.228091,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:58.478028,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:58.727931,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:58.977844,PDO_FEEDBACK_20,0.0,0.0
2025-05-05 21:00:59.227749,PDO_FEEDBACK_20,0.0,0.0
