time_sec,a,b,s1,s2,s3,ds1,ds2,ds3,w1,w2,w3,i1,i2,i3,lookahead1,lookahead2,x,y,vx,vy
9.894,-2.790,-0.004,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.596,-0.904,0.005,0.004,0.011,-0.030
9.898,,,,,,,,,,,,,,,,,,,,
9.901,,,,,,,,,,,,,,,,,,,,
9.905,,,,,,,,,,,,,,,,,,,,
9.907,,,,,,,,,,,,,,,,,,,,
9.913,,,,,,,,,,,,,,,,,,,,
9.915,,,,,,,,,,,,,,,,,,,,
10.254,-2.266,-0.004,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.596,-0.904,0.006,0.004,0.018,-0.015
10.257,,,,,,,,,,,,,,,,,,,,
10.259,,,,,,,,,,,,,,,,,,,,
10.260,,,,,,,,,,,,,,,,,,,,
10.262,,,,,,,,,,,,,,,,,,,,
10.264,,,,,,,,,,,,,,,,,,,,
10.266,,,,,,,,,,,,,,,,,,,,
10.292,-2.266,-0.004,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.596,-0.904,0.006,0.004,0.018,-0.015
10.294,,,,,,,,,,,,,,,,,,,,
10.296,,,,,,,,,,,,,,,,,,,,
10.297,,,,,,,,,,,,,,,,,,,,
10.298,,,,,,,,,,,,,,,,,,,,
10.301,,,,,,,,,,,,,,,,,,,,
10.302,,,,,,,,,,,,,,,,,,,,
10.654,0.381,-0.008,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.592,-0.908,0.003,0.008,-0.004,0.010
10.656,,,,,,,,,,,,,,,,,,,,
10.658,,,,,,,,,,,,,,,,,,,,
10.659,,,,,,,,,,,,,,,,,,,,
10.661,,,,,,,,,,,,,,,,,,,,
10.665,,,,,,,,,,,,,,,,,,,,
10.669,,,,,,,,,,,,,,,,,,,,
10.697,0.381,-0.008,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.592,-0.908,0.003,0.008,-0.004,0.010
10.705,,,,,,,,,,,,,,,,,,,,
10.709,,,,,,,,,,,,,,,,,,,,
10.712,,,,,,,,,,,,,,,,,,,,
10.714,,,,,,,,,,,,,,,,,,,,
10.715,,,,,,,,,,,,,,,,,,,,
10.721,,,,,,,,,,,,,,,,,,,,
11.062,2.850,-0.006,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.594,-0.906,0.004,0.006,-0.003,-0.010
11.066,,,,,,,,,,,,,,,,,,,,
11.070,,,,,,,,,,,,,,,,,,,,
11.072,,,,,,,,,,,,,,,,,,,,
11.076,,,,,,,,,,,,,,,,,,,,
11.078,,,,,,,,,,,,,,,,,,,,
11.080,,,,,,,,,,,,,,,,,,,,
11.110,2.850,-0.006,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.594,-0.906,0.004,0.006,-0.003,-0.010
11.124,,,,,,,,,,,,,,,,,,,,
11.125,,,,,,,,,,,,,,,,,,,,
11.126,,,,,,,,,,,,,,,,,,,,
11.128,,,,,,,,,,,,,,,,,,,,
11.129,,,,,,,,,,,,,,,,,,,,
11.130,,,,,,,,,,,,,,,,,,,,
11.448,0.427,-0.009,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.591,-0.909,0.001,0.009,-0.005,0.011
11.451,,,,,,,,,,,,,,,,,,,,
11.453,,,,,,,,,,,,,,,,,,,,
11.455,,,,,,,,,,,,,,,,,,,,
11.457,,,,,,,,,,,,,,,,,,,,
11.467,,,,,,,,,,,,,,,,,,,,
11.476,,,,,,,,,,,,,,,,,,,,
11.501,0.427,-0.009,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.591,-0.909,0.001,0.009,-0.005,0.011
11.510,,,,,,,,,,,,,,,,,,,,
11.517,,,,,,,,,,,,,,,,,,,,
11.518,,,,,,,,,,,,,,,,,,,,
11.520,,,,,,,,,,,,,,,,,,,,
11.522,,,,,,,,,,,,,,,,,,,,
11.523,,,,,,,,,,,,,,,,,,,,
11.849,2.766,-0.006,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.594,-0.906,0.003,0.006,-0.080,-0.203
11.852,,,,,,,,,,,,,,,,,,,,
11.854,,,,,,,,,,,,,,,,,,,,
11.855,,,,,,,,,,,,,,,,,,,,
11.856,,,,,,,,,,,,,,,,,,,,
11.858,,,,,,,,,,,,,,,,,,,,
11.860,,,,,,,,,,,,,,,,,,,,
11.886,2.766,-0.006,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.594,-0.906,0.003,0.006,-0.080,-0.203
11.894,,,,,,,,,,,,,,,,,,,,
11.896,,,,,,,,,,,,,,,,,,,,
11.897,,,,,,,,,,,,,,,,,,,,
11.900,,,,,,,,,,,,,,,,,,,,
11.904,,,,,,,,,,,,,,,,,,,,
11.915,,,,,,,,,,,,,,,,,,,,
12.255,2.989,0.046,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.646,-0.854,-0.016,-0.046,-0.080,-0.520
12.261,,,,,,,,,,,,,,,,,,,,
12.263,,,,,,,,,,,,,,,,,,,,
12.264,,,,,,,,,,,,,,,,,,,,
12.270,,,,,,,,,,,,,,,,,,,,
12.271,,,,,,,,,,,,,,,,,,,,
12.272,,,,,,,,,,,,,,,,,,,,
12.297,2.989,0.046,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.646,-0.854,-0.016,-0.046,-0.080,-0.520
12.300,,,,,,,,,,,,,,,,,,,,
12.303,,,,,,,,,,,,,,,,,,,,
12.306,,,,,,,,,,,,,,,,,,,,
12.307,,,,,,,,,,,,,,,,,,,,
12.310,,,,,,,,,,,,,,,,,,,,
12.311,,,,,,,,,,,,,,,,,,,,
12.655,2.945,0.244,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.844,-0.656,-0.049,-0.244,-0.150,-0.755
12.657,,,,,,,,,,,,,,,,,,,,
12.660,,,,,,,,,,,,,,,,,,,,
12.662,,,,,,,,,,,,,,,,,,,,
12.666,,,,,,,,,,,,,,,,,,,,
12.669,,,,,,,,,,,,,,,,,,,,
12.673,,,,,,,,,,,,,,,,,,,,
12.697,2.945,0.244,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.844,-0.656,-0.049,-0.244,-0.150,-0.755
12.700,,,,,,,,,,,,,,,,,,,,
12.703,,,,,,,,,,,,,,,,,,,,
12.725,,,,,,,,,,,,,,,,,,,,
12.728,,,,,,,,,,,,,,,,,,,,
12.731,,,,,,,,,,,,,,,,,,,,
12.732,,,,,,,,,,,,,,,,,,,,
13.057,3.026,0.557,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,4.157,-0.343,-0.093,-0.557,-0.094,-0.808
13.060,,,,,,,,,,,,,,,,,,,,
13.063,,,,,,,,,,,,,,,,,,,,
13.065,,,,,,,,,,,,,,,,,,,,
13.068,,,,,,,,,,,,,,,,,,,,
13.070,,,,,,,,,,,,,,,,,,,,
13.072,,,,,,,,,,,,,,,,,,,,
13.097,3.026,0.557,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,4.157,-0.343,-0.093,-0.557,-0.094,-0.808
13.100,,,,,,,,,,,,,,,,,,,,
13.102,,,,,,,,,,,,,,,,,,,,
13.105,,,,,,,,,,,,,,,,,,,,
13.107,,,,,,,,,,,,,,,,,,,,
13.109,,,,,,,,,,,,,,,,,,,,
13.111,,,,,,,,,,,,,,,,,,,,
13.448,3.005,0.874,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,4.474,-0.026,-0.128,-0.874,-0.105,-0.764
13.450,,,,,,,,,,,,,,,,,,,,
13.454,,,,,,,,,,,,,,,,,,,,
13.456,,,,,,,,,,,,,,,,,,,,
13.457,,,,,,,,,,,,,,,,,,,,
13.459,,,,,,,,,,,,,,,,,,,,
13.463,,,,,,,,,,,,,,,,,,,,
13.492,3.005,0.874,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,4.474,-0.026,-0.128,-0.874,-0.105,-0.764
13.495,,,,,,,,,,,,,,,,,,,,
13.497,,,,,,,,,,,,,,,,,,,,
13.500,,,,,,,,,,,,,,,,,,,,
13.502,,,,,,,,,,,,,,,,,,,,
13.505,,,,,,,,,,,,,,,,,,,,
13.507,,,,,,,,,,,,,,,,,,,,
13.849,3.038,1.204,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,4.804,0.304,-0.167,-1.204,-0.092,-0.885
13.853,,,,,,,,,,,,,,,,,,,,
13.856,,,,,,,,,,,,,,,,,,,,
13.858,,,,,,,,,,,,,,,,,,,,
13.860,,,,,,,,,,,,,,,,,,,,
13.862,,,,,,,,,,,,,,,,,,,,
13.865,,,,,,,,,,,,,,,,,,,,
13.891,3.038,1.204,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,4.804,0.304,-0.167,-1.204,-0.092,-0.885
13.896,,,,,,,,,,,,,,,,,,,,
13.898,,,,,,,,,,,,,,,,,,,,
13.906,,,,,,,,,,,,,,,,,,,,
13.908,,,,,,,,,,,,,,,,,,,,
13.910,,,,,,,,,,,,,,,,,,,,
13.912,,,,,,,,,,,,,,,,,,,,
14.255,3.103,1.548,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,5.148,0.648,-0.184,-1.548,-0.034,-0.870
14.261,,,,,,,,,,,,,,,,,,,,
14.267,,,,,,,,,,,,,,,,,,,,
14.269,,,,,,,,,,,,,,,,,,,,
14.271,,,,,,,,,,,,,,,,,,,,
14.273,,,,,,,,,,,,,,,,,,,,
14.275,,,,,,,,,,,,,,,,,,,,
14.302,3.103,1.548,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,5.148,0.648,-0.184,-1.548,-0.034,-0.870
14.306,,,,,,,,,,,,,,,,,,,,
14.309,,,,,,,,,,,,,,,,,,,,
14.310,,,,,,,,,,,,,,,,,,,,
14.311,,,,,,,,,,,,,,,,,,,,
14.313,,,,,,,,,,,,,,,,,,,,
14.314,,,,,,,,,,,,,,,,,,,,
14.653,-3.138,1.878,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,5.478,0.978,-0.202,-1.878,0.003,-0.844
14.656,,,,,,,,,,,,,,,,,,,,
14.663,,,,,,,,,,,,,,,,,,,,
14.665,,,,,,,,,,,,,,,,,,,,
14.666,,,,,,,,,,,,,,,,,,,,
14.669,,,,,,,,,,,,,,,,,,,,
14.670,,,,,,,,,,,,,,,,,,,,
14.697,-3.138,1.878,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,5.478,0.978,-0.202,-1.878,0.003,-0.844
14.719,,,,,,,,,,,,,,,,,,,,
14.732,,,,,,,,,,,,,,,,,,,,
14.734,,,,,,,,,,,,,,,,,,,,
14.738,,,,,,,,,,,,,,,,,,,,
14.740,,,,,,,,,,,,,,,,,,,,
14.742,,,,,,,,,,,,,,,,,,,,
15.054,-3.122,2.209,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,5.809,1.309,-0.201,-2.209,0.017,-0.856
15.056,,,,,,,,,,,,,,,,,,,,
15.058,,,,,,,,,,,,,,,,,,,,
15.059,,,,,,,,,,,,,,,,,,,,
15.061,,,,,,,,,,,,,,,,,,,,
15.063,,,,,,,,,,,,,,,,,,,,
15.065,,,,,,,,,,,,,,,,,,,,
15.092,-3.122,2.209,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,5.809,1.309,-0.201,-2.209,0.017,-0.856
15.098,,,,,,,,,,,,,,,,,,,,
15.103,,,,,,,,,,,,,,,,,,,,
15.105,,,,,,,,,,,,,,,,,,,,
15.108,,,,,,,,,,,,,,,,,,,,
15.110,,,,,,,,,,,,,,,,,,,,
15.115,,,,,,,,,,,,,,,,,,,,
15.450,-3.082,2.540,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,6.140,1.640,-0.184,-2.540,0.050,-0.836
15.453,,,,,,,,,,,,,,,,,,,,
15.458,,,,,,,,,,,,,,,,,,,,
15.460,,,,,,,,,,,,,,,,,,,,
15.464,,,,,,,,,,,,,,,,,,,,
15.466,,,,,,,,,,,,,,,,,,,,
15.469,,,,,,,,,,,,,,,,,,,,
15.495,-3.082,2.540,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,6.140,1.640,-0.184,-2.540,0.050,-0.836
15.499,,,,,,,,,,,,,,,,,,,,
15.502,,,,,,,,,,,,,,,,,,,,
15.504,,,,,,,,,,,,,,,,,,,,
15.505,,,,,,,,,,,,,,,,,,,,
15.507,,,,,,,,,,,,,,,,,,,,
15.510,,,,,,,,,,,,,,,,,,,,
15.850,-2.995,2.876,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,6.476,1.976,-0.147,-2.876,0.118,-0.798
15.857,,,,,,,,,,,,,,,,,,,,
15.863,,,,,,,,,,,,,,,,,,,,
15.869,,,,,,,,,,,,,,,,,,,,
15.871,,,,,,,,,,,,,,,,,,,,
15.872,,,,,,,,,,,,,,,,,,,,
15.877,,,,,,,,,,,,,,,,,,,,
15.908,-2.995,2.876,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,6.476,1.976,-0.147,-2.876,0.118,-0.798
15.919,,,,,,,,,,,,,,,,,,,,
15.925,,,,,,,,,,,,,,,,,,,,
15.929,,,,,,,,,,,,,,,,,,,,
15.932,,,,,,,,,,,,,,,,,,,,
15.934,,,,,,,,,,,,,,,,,,,,
15.936,,,,,,,,,,,,,,,,,,,,
16.256,-3.086,3.191,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,6.791,2.291,-0.114,-3.191,0.044,-0.786
16.259,,,,,,,,,,,,,,,,,,,,
16.261,,,,,,,,,,,,,,,,,,,,
16.264,,,,,,,,,,,,,,,,,,,,
16.266,,,,,,,,,,,,,,,,,,,,
16.269,,,,,,,,,,,,,,,,,,,,
16.271,,,,,,,,,,,,,,,,,,,,
16.296,-3.086,3.191,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,6.791,2.291,-0.114,-3.191,0.044,-0.786
16.298,,,,,,,,,,,,,,,,,,,,
16.302,,,,,,,,,,,,,,,,,,,,
16.306,,,,,,,,,,,,,,,,,,,,
16.309,,,,,,,,,,,,,,,,,,,,
16.312,,,,,,,,,,,,,,,,,,,,
16.319,,,,,,,,,,,,,,,,,,,,
16.655,-3.080,3.506,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,7.106,2.606,-0.092,-3.506,0.047,-0.763
16.659,,,,,,,,,,,,,,,,,,,,
16.663,,,,,,,,,,,,,,,,,,,,
16.668,,,,,,,,,,,,,,,,,,,,
16.670,,,,,,,,,,,,,,,,,,,,
16.673,,,,,,,,,,,,,,,,,,,,
16.679,,,,,,,,,,,,,,,,,,,,
16.705,-3.080,3.506,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,7.106,2.606,-0.092,-3.506,0.047,-0.763
16.714,,,,,,,,,,,,,,,,,,,,
16.724,,,,,,,,,,,,,,,,,,,,
16.728,,,,,,,,,,,,,,,,,,,,
16.730,,,,,,,,,,,,,,,,,,,,
16.731,,,,,,,,,,,,,,,,,,,,
16.733,,,,,,,,,,,,,,,,,,,,
17.054,-3.135,3.817,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,7.417,2.917,-0.075,-3.817,0.005,-0.746
17.056,,,,,,,,,,,,,,,,,,,,
17.058,,,,,,,,,,,,,,,,,,,,
17.061,,,,,,,,,,,,,,,,,,,,
17.063,,,,,,,,,,,,,,,,,,,,
17.065,,,,,,,,,,,,,,,,,,,,
17.067,,,,,,,,,,,,,,,,,,,,
17.096,-3.135,3.817,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,7.417,2.917,-0.075,-3.817,0.005,-0.746
17.113,,,,,,,,,,,,,,,,,,,,
17.118,,,,,,,,,,,,,,,,,,,,
17.130,,,,,,,,,,,,,,,,,,,,
17.134,,,,,,,,,,,,,,,,,,,,
17.138,,,,,,,,,,,,,,,,,,,,
17.142,,,,,,,,,,,,,,,,,,,,
17.448,-3.123,4.112,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,7.712,3.212,-0.069,-4.112,0.015,-0.803
17.451,,,,,,,,,,,,,,,,,,,,
17.455,,,,,,,,,,,,,,,,,,,,
17.460,,,,,,,,,,,,,,,,,,,,
17.462,,,,,,,,,,,,,,,,,,,,
17.466,,,,,,,,,,,,,,,,,,,,
17.468,,,,,,,,,,,,,,,,,,,,
17.497,-3.123,4.112,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,6.096,6.096,2,2,2,7.712,3.212,-0.069,-4.112,0.015,-0.803
17.503,,,,,,,,,,,,,,,,,,,,
17.505,,,,,,,,,,,,,,,,,,,,
17.508,,,,,,,,,,,,,,,,,,,,
17.511,,,,,,,,,,,,,,,,,,,,
17.514,,,,,,,,,,,,,,,,,,,,
17.518,,,,,,,,,,,,,,,,,,,,
17.850,3.110,4.415,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.014,3.515,-0.060,-4.415,-0.024,-0.769
17.853,,,,,,,,,,,,,,,,,,,,
17.856,,,,,,,,,,,,,,,,,,,,
17.859,,,,,,,,,,,,,,,,,,,,
17.861,,,,,,,,,,,,,,,,,,,,
17.864,,,,,,,,,,,,,,,,,,,,
17.866,,,,,,,,,,,,,,,,,,,,
17.893,3.110,4.415,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.014,3.515,-0.060,-4.415,-0.024,-0.769
17.897,,,,,,,,,,,,,,,,,,,,
17.899,,,,,,,,,,,,,,,,,,,,
17.903,,,,,,,,,,,,,,,,,,,,
17.906,,,,,,,,,,,,,,,,,,,,
17.908,,,,,,,,,,,,,,,,,,,,
17.914,,,,,,,,,,,,,,,,,,,,
18.254,-3.131,4.720,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.320,3.820,-0.052,-4.720,0.008,-0.775
18.260,,,,,,,,,,,,,,,,,,,,
18.263,,,,,,,,,,,,,,,,,,,,
18.266,,,,,,,,,,,,,,,,,,,,
18.270,,,,,,,,,,,,,,,,,,,,
18.271,,,,,,,,,,,,,,,,,,,,
18.273,,,,,,,,,,,,,,,,,,,,
18.298,-3.131,4.720,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.320,3.820,-0.052,-4.720,0.008,-0.775
18.306,,,,,,,,,,,,,,,,,,,,
18.308,,,,,,,,,,,,,,,,,,,,
18.312,,,,,,,,,,,,,,,,,,,,
18.320,,,,,,,,,,,,,,,,,,,,
18.322,,,,,,,,,,,,,,,,,,,,
18.324,,,,,,,,,,,,,,,,,,,,
18.655,-3.108,5.024,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.624,4.124,-0.047,-5.024,0.025,-0.749
18.659,,,,,,,,,,,,,,,,,,,,
18.663,,,,,,,,,,,,,,,,,,,,
18.667,,,,,,,,,,,,,,,,,,,,
18.670,,,,,,,,,,,,,,,,,,,,
18.672,,,,,,,,,,,,,,,,,,,,
18.674,,,,,,,,,,,,,,,,,,,,
18.703,-3.108,5.024,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.624,4.124,-0.047,-5.024,0.025,-0.749
18.706,,,,,,,,,,,,,,,,,,,,
18.711,,,,,,,,,,,,,,,,,,,,
18.713,,,,,,,,,,,,,,,,,,,,
18.725,,,,,,,,,,,,,,,,,,,,
18.727,,,,,,,,,,,,,,,,,,,,
18.730,,,,,,,,,,,,,,,,,,,,
19.055,-3.128,5.335,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.935,4.435,-0.052,-5.335,0.011,-0.789
19.058,,,,,,,,,,,,,,,,,,,,
19.064,,,,,,,,,,,,,,,,,,,,
19.067,,,,,,,,,,,,,,,,,,,,
19.069,,,,,,,,,,,,,,,,,,,,
19.072,,,,,,,,,,,,,,,,,,,,
19.074,,,,,,,,,,,,,,,,,,,,
19.100,-3.128,5.335,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.935,4.435,-0.052,-5.335,0.011,-0.789
